,raw,timestamp,user,message,file_ind
0,"[05:14] <Neozonz> Any ideas about my E: Error, pkgProblemResolver::Resolve generated breaks, this may be caused by held packages. issue?",05:14,Neozonz," Any ideas about my E: Error, pkgProblemResolver::Resolve generated breaks, this may be caused by held packages. issue?",0
1,[05:14] <unknown_had> and when I am trying to create a LVM at the time of installation of OS it's not allowing me to,05:14,unknown_had, and when I am trying to create a LVM at the time of installation of OS it's not allowing me to,1
2,[05:14] <dyu> ObrienDavid: is update manager the gui thing? i can't use that.,05:14,dyu, ObrienDavid: is update manager the gui thing? i can't use that.,2
3,[05:18] <Grub> I really need some help.I had ubuntu and windows 7 dual booting on asus g75 with efi.I tried to update ubuntu and it failed.--I deleted that partition and formated and installed ubuntu.NOW i get error: no such partition. GRUB RESCUE,05:18,Grub, I really need some help.I had ubuntu and windows 7 dual booting on asus g75 with efi.I tried to update ubuntu and it failed.--I deleted that partition and formated and installed ubuntu.NOW i get error: no such partition. GRUB RESCUE,3
4,[05:18] <Grub> I tried everything to get rid of  grub.,05:18,Grub, I tried everything to get rid of  grub.,4
5,"[05:18] <dyu> nevermind. i think i have my answer here: https://wiki.ubuntu.com/Kernel/Release/Rolling. tl;dr: yes, it's normal",05:18,dyu," nevermind. i think i have my answer here: https://wiki.ubuntu.com/Kernel/Release/Rolling. tl;dr: yes, it's normal",5
6,[05:19] <Shubuntu> guys does anyone have an issue with facebook chat here?,05:19,Shubuntu, guys does anyone have an issue with facebook chat here?,6
7,[05:19] <Shubuntu> i cannot keep connected,05:19,Shubuntu, i cannot keep connected,7
8,"[05:19] <Shubuntu> when i load facebook it connects for a few secs, then says unable to connect",05:19,Shubuntu," when i load facebook it connects for a few secs, then says unable to connect",8
9,[05:19] <Pdqman> what version are you running?,05:19,Pdqman, what version are you running?,9
10,[05:19] <Shubuntu> ubuntu 13.04,05:19,Shubuntu, ubuntu 13.04,10
11,"[05:20] <Shubuntu> same on all my browsers, firefox, chromium, konq, ...",05:20,Shubuntu," same on all my browsers, firefox, chromium, konq, ...",11
12,=== charles is now known as Guest62966,,,,12
13,"[05:20] <gwinbee> 13.04 is a thing now, I hadn't noticed.",05:20,gwinbee," 13.04 is a thing now, I hadn't noticed.",13
14,=== sbhyun is now known as nymph,,,,14
15,"[05:21] <Shubuntu> i tried clearing the cache, changing nameservers etc, didn't work",05:21,Shubuntu," i tried clearing the cache, changing nameservers etc, didn't work",15
16,[05:21] <HasArrived> Dyu Would it not be the correct way first sudo apt-get install update and thereafter upgrade?,05:21,HasArrived, Dyu Would it not be the correct way first sudo apt-get install update and thereafter upgrade?,16
17,[05:21] <Shubuntu> i even changed from adobe flash to gnash,05:21,Shubuntu, i even changed from adobe flash to gnash,17
18,[05:21] <Shubuntu> still no change,05:21,Shubuntu, still no change,18
19,[05:22] <dyu> HasArrived:there was an update before that. i just forgot to place it there,05:22,dyu, HasArrived:there was an update before that. i just forgot to place it there,19
20,[05:22] <Shubuntu> any ideas?,05:22,Shubuntu, any ideas?,20
21,[05:22] <Guest62966> hello and thanks for any help for this obviously simple question....  I would like to install hunspell on ubuntu  12.04.  I downloaded the .tar.gz package in my downloads folder (/home/me/Downloads).  I want to compile it.  what commands do I need to give?,05:22,Guest62966, hello and thanks for any help for this obviously simple question....  I would like to install hunspell on ubuntu  12.04.  I downloaded the .tar.gz package in my downloads folder (/home/me/Downloads).  I want to compile it.  what commands do I need to give?,21
22,[05:23] <bazhang> !info hunspell | Guest62966,05:23,bazhang, !info hunspell | Guest62966,22
23,"[05:23] <ubottu> Guest62966: hunspell (source: hunspell): spell checker and morphological analyzer (program). In component main, is optional. Version 1.3.2-4ubuntu1 (raring), package size 45 kB, installed size 164 kB",05:23,ubottu," Guest62966: hunspell (source: hunspell): spell checker and morphological analyzer (program). In component main, is optional. Version 1.3.2-4ubuntu1 (raring), package size 45 kB, installed size 164 kB",23
24,"[05:24] <bazhang> dont compile , install from repos Guest62966",05:24,bazhang," dont compile , install from repos Guest62966",24
25,[05:24] <Guest62966> yes,05:24,Guest62966, yes,25
26,[05:24] <Guest62966> okay. how?,05:24,Guest62966, okay. how?,26
27,[05:24] <bazhang> !software | Guest62966,05:24,bazhang, !software | Guest62966,27
28,"[05:24] <ubottu> Guest62966: A general introduction to the ways software can be installed, removed and managed in Ubuntu can be found at https://help.ubuntu.com/community/SoftwareManagement - See also !Packages, !Equivalents",05:24,ubottu," Guest62966: A general introduction to the ways software can be installed, removed and managed in Ubuntu can be found at https://help.ubuntu.com/community/SoftwareManagement - See also !Packages, !Equivalents",28
29,"[05:25] <gwinbee> Guest62966: press ctrl+t, type sudo apt-get install hunspell",05:25,gwinbee," Guest62966: press ctrl+t, type sudo apt-get install hunspell",29
30,[05:25] <Ruahine> I have a problem: I just installed Ubuntu. I told it to reformat and install on my old Linux partition (Arch Linux). Installation claimed to be succesful. But now when I boot the computer I get a GRUB error. I believe this is because I had GRUB doing stuff for Arch. Any suggestions for where/what to look for to fix?,05:25,Ruahine, I have a problem: I just installed Ubuntu. I told it to reformat and install on my old Linux partition (Arch Linux). Installation claimed to be succesful. But now when I boot the computer I get a GRUB error. I believe this is because I had GRUB doing stuff for Arch. Any suggestions for where/what to look for to fix?,30
31,[05:25] <Guest62966> thanks. much easier then I thought.,05:25,Guest62966, thanks. much easier then I thought.,31
32,"[05:25] <bazhang> gwinbee, control alt t",05:25,bazhang," gwinbee, control alt t",32
33,"[05:25] <ra-fi> hi i have installed cutecom 0.22.0 in my host when i try to work on it, i just press the opendevice button it shows could not open, what is that issues",05:25,ra-fi," hi i have installed cutecom 0.22.0 in my host when i try to work on it, i just press the opendevice button it shows could not open, what is that issues",33
34,"[05:25] <gwinbee> bazhang: ah, right, derp",05:25,gwinbee," bazhang: ah, right, derp",34
35,=== guest180 is now known as guest1801,,,,35
36,=== guest1801 is now known as guest1802,,,,36
37,[05:27] <Shubuntu> any help is appreciated guys,05:27,Shubuntu, any help is appreciated guys,37
38,"[05:28] <Shubuntu> it's definitely not my dns, i've changed it multiple times",05:28,Shubuntu," it's definitely not my dns, i've changed it multiple times",38
39,[05:28] <Shubuntu> it's not flash,05:28,Shubuntu, it's not flash,39
40,"[05:28] <ObrienDave> Ruahine, are you using a live/install CD or USB?",05:28,ObrienDave," Ruahine, are you using a live/install CD or USB?",40
41,[05:28] <bazhang> !patience | Shubuntu,05:28,bazhang, !patience | Shubuntu,41
42,"[05:28] <ubottu> Shubuntu: Don't feel ignored and repeat your question quickly; if nobody knows your answer, nobody will answer you. While you wait, try searching https://help.ubuntu.com/ or http://ubuntuforums.org/ or http://askubuntu.com/",05:28,ubottu," Shubuntu: Don't feel ignored and repeat your question quickly; if nobody knows your answer, nobody will answer you. While you wait, try searching https://help.ubuntu.com/ or http://ubuntuforums.org/ or http://askubuntu.com/",42
43,[05:28] <Shubuntu> ubottu: i've searched for hour,05:28,Shubuntu, ubottu: i've searched for hour,43
44,"[05:28] <ubottu> Shubuntu: I am only a bot, please don't think I'm intelligent :)",05:28,ubottu," Shubuntu: I am only a bot, please don't think I'm intelligent :)",44
45,[05:28] <Shubuntu> hours*,05:28,Shubuntu, hours*,45
46,"[05:29] <bazhang> Shubuntu, be patient",05:29,bazhang," Shubuntu, be patient",46
47,[05:29] <Ruahine> ObrienDave: Just installed it,05:29,Ruahine, ObrienDave: Just installed it,47
48,[05:29] <Ruahine> from USB that is,05:29,Ruahine, from USB that is,48
49,[05:29] <Ruahine> (misread question),05:29,Ruahine, (misread question),49
