,raw,timestamp,user,message,file_ind
0,"[06:47] <researcher1> also kile,latex,gcompiz, etc",06:47,researcher1," also kile,latex,gcompiz, etc",0
1,[06:47] <ejv> doesn't ubuntu store the binaries in a local cache somewhere,06:47,ejv, doesn't ubuntu store the binaries in a local cache somewhere,1
2,[06:47] <ejv> why not copy them to a usb stick or something...,06:47,ejv, why not copy them to a usb stick or something...,2
3,[06:48] <raido> ejv: Because he has packages for one version that he wants to use on another. Not reccomended,06:48,raido, ejv: Because he has packages for one version that he wants to use on another. Not reccomended,3
4,[06:48] <kaushal> is there a reminder in tasque ?,06:48,kaushal, is there a reminder in tasque ?,4
5,=== safeWay is now known as dejan_,,,,5
6,[06:48] <tonnez> why is my Core i7 ubuntu server have a i686 kernel?,06:48,tonnez, why is my Core i7 ubuntu server have a i686 kernel?,6
7,[06:48] <tonnez> can i convert this?,06:48,tonnez, can i convert this?,7
8,[06:49] <dejan_> I have probems watching videos in  the browser,06:49,dejan_, I have probems watching videos in  the browser,8
9,[06:49] <kaushal> like a pop up or some sort of alert,06:49,kaushal, like a pop up or some sort of alert,9
10,[06:49] <raido> tonnez: no. you need to reinstall the entire OS,06:49,raido, tonnez: no. you need to reinstall the entire OS,10
11,[06:49] <dejan_> i did some command guy here told me and  since then i have problems,06:49,dejan_, i did some command guy here told me and  since then i have problems,11
12,"[06:49] <ejv> raido: ah, im late to the conversation apparently.",06:49,ejv," raido: ah, im late to the conversation apparently.",12
13,[06:49] <Leakin> yes hello does the latest ubuntu have support for MSI installers,06:49,Leakin, yes hello does the latest ubuntu have support for MSI installers,13
14,[06:49] <ejv> tonnez: if it's working you could just enable PAE and not break something that's fixed :p,06:49,ejv, tonnez: if it's working you could just enable PAE and not break something that's fixed :p,14
15,[06:50] <rww> tonnez: because you installed Ubuntu 32-bit. You can't go from 32-bit to 64-bit without a reinstall.,06:50,rww, tonnez: because you installed Ubuntu 32-bit. You can't go from 32-bit to 64-bit without a reinstall.,15
16,"[06:50] <raido> ejv: np, technically its possible but all the stuff he has there is bound to have newer packages",06:50,raido," ejv: np, technically its possible but all the stuff he has there is bound to have newer packages",16
17,[06:50] <ejv> it's prolly hit or miss with unknown scientific/academic software *shrug*,06:50,ejv, it's prolly hit or miss with unknown scientific/academic software *shrug*,17
18,[06:50] <dejan_> i had problems when I watched videos in fullscreen they had white flshes so one guy here on #ubuntu told me to execute terminal command and fter that sometimes I can watch videos in browser but sometimes no,06:50,dejan_, i had problems when I watched videos in fullscreen they had white flshes so one guy here on #ubuntu told me to execute terminal command and fter that sometimes I can watch videos in browser but sometimes no,18
19,"[06:50] <pythoned> Leakin,  It will never have such things, google for ""WINEHQ""",06:50,pythoned," Leakin,  It will never have such things, google for ""WINEHQ""",19
20,"[06:50] <tonnez> ejv, rrw: 2.6.35-25-generic (SMP) i686",06:50,tonnez," ejv, rrw: 2.6.35-25-generic (SMP) i686",20
21,[06:50] <tonnez> i'm assuming that is not good for i7,06:50,tonnez, i'm assuming that is not good for i7,21
22,[06:50] <tonnez> how do i enable PAE?,06:50,tonnez, how do i enable PAE?,22
23,[06:51] <tonnez> apache will not benefit from PAE will it?,06:51,tonnez, apache will not benefit from PAE will it?,23
24,"[06:51] <bazhang> tonnez, install linux-generic-pae",06:51,bazhang," tonnez, install linux-generic-pae",24
25,[06:51] <raido> tonnez: do you want PAE to access more ram?,06:51,raido, tonnez: do you want PAE to access more ram?,25
26,"[06:51] <ejv> would require compiling a new kernel if your memory isn't already fully addressed, or using a precompiled image",06:51,ejv," would require compiling a new kernel if your memory isn't already fully addressed, or using a precompiled image",26
27,[06:51] <Leakin> pythoned what if we petition the developers to include MSI support,06:51,Leakin, pythoned what if we petition the developers to include MSI support,27
28,[06:51] <Leakin> for easier microsoft integration,06:51,Leakin, for easier microsoft integration,28
29,"[06:51] <pythoned> Leakin,  MSI is proprietary...",06:51,pythoned," Leakin,  MSI is proprietary...",29
30,[06:51] <tonnez> raido: my server only has 4gb,06:51,tonnez, raido: my server only has 4gb,30
31,[06:51] <ejv> i think tonnez doesn't know what PAE is.. lol,06:51,ejv, i think tonnez doesn't know what PAE is.. lol,31
32,[06:51] <bazhang> !brainstorm > Leakin,06:51,bazhang, Leakin,32
33,"[06:51] <ubottu> Leakin, please see my private message",06:51,ubottu," Leakin, please see my private message",33
34,"[06:52] <rww> Leakin: #ubuntu is for Ubuntu technical support, not your personal amusement. Find somewhere else to troll.",06:52,rww," Leakin: #ubuntu is for Ubuntu technical support, not your personal amusement. Find somewhere else to troll.",34
35,[06:52] <raido> tonnez: why do you think yo need it,06:52,raido, tonnez: why do you think yo need it,35
36,[06:52] <dejan_> any help?,06:52,dejan_, any help?,36
37,[06:52] <tonnez> raido: im just trying to figure out if apache will benefit,06:52,tonnez, raido: im just trying to figure out if apache will benefit,37
38,[06:52] <tonnez> pae = physical address extension,06:52,tonnez, pae = physical address extension,38
39,[06:52] <tonnez> i.e. 64bit,06:52,tonnez, i.e. 64bit,39
40,"[06:52] <raido> tonnez: no, it wont.",06:52,raido," tonnez: no, it wont.",40
41,"[06:52] <tonnez> okay, then i guess i don't need it ;)",06:52,tonnez," okay, then i guess i don't need it ;)",41
42,[06:52] <ejv> pae != 64bit,06:52,ejv, pae != 64bit,42
43,[06:52] <tonnez> thanks :),06:52,tonnez, thanks :),43
44,[06:52] <raido> tonnez: you dont need it.,06:52,raido, tonnez: you dont need it.,44
45,[06:53] <raido> ejv: there are PAE 32bit kernels,06:53,raido, ejv: there are PAE 32bit kernels,45
46,[06:53] <ejv> i know,06:53,ejv, i know,46
47,[06:53] <tonnez> oh pae is only for 4gb>,06:53,tonnez,,47
48,[06:53] <tonnez> i see,06:53,tonnez, i see,48
49,[06:53] <ejv> im just saying that calling a memory allocation extension feature '64bit' is awfully negligent,06:53,ejv, im just saying that calling a memory allocation extension feature '64bit' is awfully negligent,49
50,[06:54] <raido> ejv: gotcha,06:54,raido, ejv: gotcha,50
51,[06:54] <dejan_> I have probems watching videos in  the browser,06:54,dejan_, I have probems watching videos in  the browser,51
52,[06:54] <dejan_> i did some command guy here told me and  since then i have problems,06:54,dejan_, i did some command guy here told me and  since then i have problems,52
53,[06:54] <dejan_> i had problems when I watched videos in fullscreen they had white flshes so one guy here on #ubuntu told me to execute terminal command and fter that sometimes I can watch videos in browser but sometimes no,06:54,dejan_, i had problems when I watched videos in fullscreen they had white flshes so one guy here on #ubuntu told me to execute terminal command and fter that sometimes I can watch videos in browser but sometimes no,53
54,[06:54] <FloodBot1> dejan_: Please don't flood; use http://paste.ubuntu.com to paste; don't use Enter as punctuation.,06:54,FloodBot1, dejan_: Please don't flood; use http://paste.ubuntu.com to paste; don't use Enter as punctuation.,54
55,[06:54] <Aquaguy> how can I create an alias of a folder and place it inside of /var/www/ ?,06:54,Aquaguy, how can I create an alias of a folder and place it inside of /var/www/ ?,55
56,[06:54] <tonnez> ejv: no need to flame the ignorant,06:54,tonnez, ejv: no need to flame the ignorant,56
57,[06:55] <airtonix> Aquaguy: man ln,06:55,airtonix, Aquaguy: man ln,57
58,"[06:55] <ejv> not flaming, educating.",06:55,ejv," not flaming, educating.",58
59,[06:55] <airtonix> ejv: some people take offense at being educated,06:55,airtonix, ejv: some people take offense at being educated,59
60,[06:55] <airtonix> or 'edecated',06:55,airtonix, or 'edecated',60
61,"[06:56] <tonnez> ejv: wikipedia educated me, you said the following: ""i think tonnez doesn't know what PAE is.. lol"" and ""pae != 64bit"" and ""...calling a memory allocation extension feature '64bit' is awfully negligent""",06:56,tonnez," ejv: wikipedia educated me, you said the following: ""i think tonnez doesn't know what PAE is.. lol"" and ""pae != 64bit"" and ""...calling a memory allocation extension feature '64bit' is awfully negligent""",61
62,[06:56] <dejan_> why you dont help me?,06:56,dejan_, why you dont help me?,62
63,[06:56] <tonnez> airtonix: ^,06:56,tonnez, airtonix: ^,63
64,[06:56]  * tonnez sighs,06:56,,,64
65,"[06:56] <ejv> i doubt you'll see any noticeable performance gain moving to x86_64 from i686, it's likely more hassle than it's worth",06:56,ejv," i doubt you'll see any noticeable performance gain moving to x86_64 from i686, it's likely more hassle than it's worth",65
66,=== Guest6602 is now known as DarkDevil,,,,66
67,=== bxl4074 is now known as spivoler,,,,67
68,=== Amaranth__ is now known as Amaranth,,,,68
69,=== DarkDevil is now known as Guest2584,,,,69
70,"[06:57] <raido> dejan_: relax friend, I suggest you make sure you have the flashplugin installed rather that the gnash plugin",06:57,raido," dejan_: relax friend, I suggest you make sure you have the flashplugin installed rather that the gnash plugin",70
71,"[06:57] <Aquaguy> airtonix, thank you, worked like a charm",06:57,Aquaguy," airtonix, thank you, worked like a charm",71
72,[06:57] <dejan_> browser evenn cant load pges with videos,06:57,dejan_, browser evenn cant load pges with videos,72
73,"[06:58] <ejv> now if you had 32gb of available addresable space, I wouldn't recommend PAE because of the overhead, that's when a 64bit change would be a worthwhile ordeal.",06:58,ejv," now if you had 32gb of available addresable space, I wouldn't recommend PAE because of the overhead, that's when a 64bit change would be a worthwhile ordeal.",73
74,[06:58] <dejan_> it loads them veeeery slow,06:58,dejan_, it loads them veeeery slow,74
75,[06:58] <dejan_> Rains: how to check,06:58,dejan_, Rains: how to check,75
76,=== cnegrete is now known as NuttyBunny,,,,76
77,[06:59] <airtonix> Aquaguy: the other way you can do it is to use the --bind function of mount ( which overcomes limitations imposed by soft symlinks),06:59,airtonix, Aquaguy: the other way you can do it is to use the --bind function of mount ( which overcomes limitations imposed by soft symlinks),77
78,"[07:00] <airtonix> Aquaguy: or you could rebase the /var/www (and it's associated /etc/apache2/sites-available/000-default to have a document root of /var/www/default/public_html/, then put your new content at /var/www/VIRTUALHOSTNAME/public_html/ and create a name based vhost def file in /etc/apache2/sites-available/VIRTUALHOSTNAME",07:00,airtonix," Aquaguy: or you could rebase the /var/www (and it's associated /etc/apache2/sites-available/000-default to have a document root of /var/www/default/public_html/, then put your new content at /var/www/VIRTUALHOSTNAME/public_html/ and create a name based vhost def file in /etc/apache2/sites-available/VIRTUALHOSTNAME",78
79,[07:01] <airtonix> Aquaguy: depends on what you want to achieve really,07:01,airtonix, Aquaguy: depends on what you want to achieve really,79
80,[07:02] <dejan_> Rains: how to check,07:02,dejan_, Rains: how to check,80
