,raw,timestamp,user,message
0,=== beyond-rango is now known as beyond,,,
1,[08:56] <tallmf> how do I give myself root priveleges,08:56,tallmf,how do I give myself root priveleges
2,[08:56] <tallmf> Sodu is not working,08:56,tallmf,Sodu is not working
3,[08:56] <_jason> !root,08:56,_jason,!root
4,"[08:56] <ubotu> By default, the root password is locked in Ubuntu. Look at http://wiki.ubuntu.com/RootSudo for all information.",08:56,ubotu,"By default, the root password is locked in Ubuntu. Look at http://wiki.ubuntu.com/RootSudo for all information."
5,=== alex_____ [n=alex@67stb54.codetel.net.do]  has joined #ubuntu,,,
6,[08:56] <tallmf> there has got to be an easier way,08:56,tallmf,there has got to be an easier way
7,[08:56] <AskHL> Perhaps sudo works better,08:56,AskHL,Perhaps sudo works better
8,[08:56] <_jason> tallmf: what do you mean by ``not working'',08:56,_jason,tallmf: what do you mean by ``not working''
9,[08:56] <Guardiann> :),08:56,Guardiann,:)
10,"[08:56] <fraggsta> tallmf: ""sudo passwd"", if you REALLY want to be able to log in as root :)",08:56,fraggsta,"tallmf: ""sudo passwd"", if you REALLY want to be able to log in as root :)"
11,[08:57] <curley_sue> Is there anyone who can help with a configuration problem?,08:57,curley_sue,Is there anyone who can help with a configuration problem?
12,[08:57] <southern> how can I enable root?,08:57,southern,how can I enable root?
13,[08:57] <curley_sue> neither NTFS nor the FAT32 appear in places menu...,08:57,curley_sue,neither NTFS nor the FAT32 appear in places menu...
14,[08:57] <vellu> HEY! Anyone succeeded to get Gstreamer0.10 to work as the GS0.8 stinks!!!,08:57,vellu,HEY! Anyone succeeded to get Gstreamer0.10 to work as the GS0.8 stinks!!!
15,[08:57] <southern> and after disable?,08:57,southern,and after disable?
16,"[08:57] <tallmf> well....maybe ""too fucking hard to comprehend"" is a better way to say that",08:57,tallmf,"well....maybe ""too fucking hard to comprehend"" is a better way to say that"
17,[08:57] <alex_____> if I want make a copy of the original dvd which have protection how can I do it?\,08:57,alex_____,if I want make a copy of the original dvd which have protection how can I do it?\
18,[08:57] <wastrel> sudo su,08:57,wastrel,sudo su
19,[08:57] <tallmf> excuse the language but this is frustrating as hell,08:57,tallmf,excuse the language but this is frustrating as hell
20,"[08:57] <AskHL> southern, there's a guide somewhere on the ubuntuforums, but ""sudo su"" is basically equivalent",08:57,AskHL,"southern, there's a guide somewhere on the ubuntuforums, but ""sudo su"" is basically equivalent"
21,"[08:57] <nickrud> southern, sudo -i is recommended",08:57,nickrud,"southern, sudo -i is recommended"
22,[08:58] <kyle_> i'm on that link but i don't know where to go to,08:58,kyle_,i'm on that link but i don't know where to go to
23,=== foxpaul [n=phendric@host81-138-210-156.in-addr.btopenworld.com]  has joined #ubuntu,,,
24,"[08:58] <_jason> tallmf: you want to run a command with suepruser privileges you just put sudo in front, like so: sudo nano, that's pretty easy.  If you want a root terminal, instead just do: sudo -s",08:58,_jason,"tallmf: you want to run a command with suepruser privileges you just put sudo in front, like so: sudo nano, that's pretty easy.  If you want a root terminal, instead just do: sudo -s"
25,=== mastastev [n=admin@chello212017113030.11.11.vie.surfer.at]  has joined #ubuntu,,,
26,=== viller [n=viller@84-50-165-124-dsl.rgu.estpak.ee]  has joined #ubuntu,,,
27,[08:58] <mastastev> hallo,08:58,mastastev,hallo
28,=== kenneth [n=kenneth@234.213.74.217.rev.dansketelecom.com]  has joined #ubuntu,,,
29,[08:58] <_jason> kyle_: what link?,08:58,_jason,kyle_: what link?
30,=== izmaelis [n=izmaelis@85.206.227.98]  has joined #ubuntu,,,
31,[08:59] <kyle_> http://wiki.ubuntu.com/SeveasPackages,08:59,kyle_,http://wiki.ubuntu.com/SeveasPackages
32,[08:59] <alex_____> if I want make a copy of the original dvd which have protection how can I do it?,08:59,alex_____,if I want make a copy of the original dvd which have protection how can I do it?
33,=== Taker [n=GLA@u5-78.dsl.vianetworks.de]  has joined #ubuntu,,,
34,[08:59] <Taker> Does anyone want to play kwin4 over the internet?,08:59,Taker,Does anyone want to play kwin4 over the internet?
35,"[09:00] <mastastev> hy, kann mir wer helfen?",09:00,mastastev,"hy, kann mir wer helfen?"
36,[09:00] <MisterN> !de,09:00,MisterN,!de
37,[09:00] <ubotu> Deutschsprachige Hilfe fuer Probleme mit Ubuntu und Kubuntu finden Sie in den Kanaelen #ubuntu-de resp. #kubuntu-de,09:00,ubotu,Deutschsprachige Hilfe fuer Probleme mit Ubuntu und Kubuntu finden Sie in den Kanaelen #ubuntu-de resp. #kubuntu-de
38,=== FliesLikeALap [n=Ryan@longbow-18.dynamic2.rpi.edu]  has joined #ubuntu,,,
39,[09:00] <Taker> MisterN: schie los,09:00,Taker,MisterN: schie los
40,"[09:00] <_jason> kyle_: open a terminal, accessories > terminal",09:00,"_jason> kyle_: open a terminal, accessories ",terminal
41,"[09:00] <zebraFusion> I have a serious problem that's REALLY starting to get to me: I'll be typing rnadomly (AIM, Xchat) abd all assuden X will die and it will either restart automatically or it just put me back the command prompt, how can I unbind these commands - they're not in key shortcuts)",09:00,zebraFusion,"I have a serious problem that's REALLY starting to get to me: I'll be typing rnadomly (AIM, Xchat) abd all assuden X will die and it will either restart automatically or it just put me back the command prompt, how can I unbind these commands - they're not in key shortcuts)"
42,[09:01] <MisterN> Taker: ?,09:01,MisterN,Taker: ?
43,[09:01] <kyle_> k,09:01,kyle_,k
44,=== izmaelis [n=izmaelis@85.206.227.98]  has joined #ubuntu,,,
45,=== chriswk [n=chriswk@cD9089959.inet.catch.no]  has joined #ubuntu,,,
46,"=== Antiliis [n=A@84-122-157-58.onocable.ono.com]  has left #ubuntu [""Leaving""]",,,
47,[09:01] <Taker> MisterN: yes?,09:01,Taker,MisterN: yes?
48,[09:01] <wastrel> zebraFusion:  ctrl-alt-backspace is the only thing i can think that would do that.,09:01,wastrel,zebraFusion:  ctrl-alt-backspace is the only thing i can think that would do that.
49,[09:01] <MisterN> Taker: <Taker> MisterN: schie los,09:01,MisterN> Taker: <Taker,MisterN: schie los
50,[09:01] <thegladiator> is there a nautilus plugin for xmms ? something like right click enque,09:01,thegladiator,is there a nautilus plugin for xmms ? something like right click enque
51,[09:01] <_jason> kyle_: now enter: gksudo 'gedit /etc/apt/sources.list',09:01,_jason,kyle_: now enter: gksudo 'gedit /etc/apt/sources.list'
52,[09:01] <southern> CUPS,09:01,southern,CUPS
53,[09:01] <Taker> MisterN: Don`t you want to play kwin4 vs me?,09:01,Taker,MisterN: Don`t you want to play kwin4 vs me?
54,[09:01] <southern> CUPS,09:01,southern,CUPS
55,[09:01] <southern> CUPS,09:01,southern,CUPS
56,"[09:02] <zebraFusion> wastrel, I'm aware of that command but I'm absolutely sure it's not it",09:02,zebraFusion,"wastrel, I'm aware of that command but I'm absolutely sure it's not it"
