,raw,timestamp,user,message
0,[15:28] <linda> okay,15:28,linda,okay
1,[15:28] <cens0red> linda I remember seeing a howto up there about how to set up usb devices.,15:28,cens0red,linda I remember seeing a howto up there about how to set up usb devices.
2,"[15:28] <Wirwing> tux: just search for mp3 in sypnaptic, and install the right packages, there are the necessary codecs to play mp3 files",15:28,Wirwing,"tux: just search for mp3 in sypnaptic, and install the right packages, there are the necessary codecs to play mp3 files"
3,[15:29] <oshi> morning all,15:29,oshi,morning all
4,[15:29] <jrib> Docfxit: strange that the gui did not work.  I tried a similar example here and it seemed to work okay,15:29,jrib,Docfxit: strange that the gui did not work.  I tried a similar example here and it seemed to work okay
5,[15:29] <Asra> morning? :D .. its 4:30 in the afternoon here,15:29,Asra,morning? :D .. its 4:30 in the afternoon here
6,[15:29] <bazhang> tux ubuntu-restricted-extras,15:29,bazhang,tux ubuntu-restricted-extras
7,"[15:29] <acrimo> prince_jammys: yes, it gets all the way to the end",15:29,acrimo,"prince_jammys: yes, it gets all the way to the end"
8,[15:29] <acrimo> then the splash screen goes a sort of blue colour for a split second,15:29,acrimo,then the splash screen goes a sort of blue colour for a split second
9,[15:29] <acrimo> then i see a blinking cursor at the top left of the screen,15:29,acrimo,then i see a blinking cursor at the top left of the screen
10,[15:29] <acrimo> then the cd-drive spins up,15:29,acrimo,then the cd-drive spins up
11,[15:30] <acrimo> then the screen is blank,15:30,acrimo,then the screen is blank
12,[15:30] <Docfxit> jrib <unconvertable> Maybe when I select the computer name which is docfxit it isn't pointing to the root?,15:30,Docfxit> jrib <unconvertable,Maybe when I select the computer name which is docfxit it isn't pointing to the root?
13,"[15:30] <Mushrooms> prince_jammys: Sorry I need to ask you another question again, I have tried to call up different programs using the terminal, namely gedit, firefox. I notice that if I open a separate terminal, and issue ""killall gedit"" it closes the connection between gedit and the terminal, as well as shutting down gedit. This is not true for firefox. Is this normal?",15:30,Mushrooms,"prince_jammys: Sorry I need to ask you another question again, I have tried to call up different programs using the terminal, namely gedit, firefox. I notice that if I open a separate terminal, and issue ""killall gedit"" it closes the connection between gedit and the terminal, as well as shutting down gedit. This is not true for firefox. Is this normal?"
14,"[15:30] <prince_jammys> Docfxit: jrib 's way is good, and alternative is ""locate manager.*' which does NOT search the drive, it searches a previously made index of the drive (so it may not be fully updated),, locate is faster, but less accurate",15:30,prince_jammys,"Docfxit: jrib 's way is good, and alternative is ""locate manager.*' which does NOT search the drive, it searches a previously made index of the drive (so it may not be fully updated),, locate is faster, but less accurate"
15,[15:30] <test3r> tux: you want the extras. yes. plugins. =might as well get good bad ugly the crazy etc then u hav playback for a lot.,15:30,test3r,tux: you want the extras. yes. plugins. =might as well get good bad ugly the crazy etc then u hav playback for a lot.
16,[15:30] <black_> I can't switch resolutions with xrandr,15:30,black_,I can't switch resolutions with xrandr
17,"[15:30] <rever> bazhang, What is the best player to use for HD Content on Gutsy?",15:30,rever,"bazhang, What is the best player to use for HD Content on Gutsy?"
18,[15:30] <ubuntu-sw> hi i have a file file.zix how can i extract it,15:30,ubuntu-sw,hi i have a file file.zix how can i extract it
19,[15:30] <bazhang> rever I have had luck with vlc; opinions vary on that one,15:30,bazhang,rever I have had luck with vlc; opinions vary on that one
20,[15:30] <tux> thank test3r  & bazhang,15:30,tux,thank test3r  & bazhang
21,[15:31] <bazhang> np,15:31,bazhang,np
22,[15:31] <Docfxit> prince_jammys <unconvertable> Very nice to know about both ways. Tx.,15:31,Docfxit> prince_jammys <unconvertable,Very nice to know about both ways. Tx.
23,[15:31] <bazhang> rever you may also want to visit www.medibuntu.org and get the win32codecs if you dont have them,15:31,bazhang,rever you may also want to visit www.medibuntu.org and get the win32codecs if you dont have them
24,[15:31] <test3r> er actually,15:31,test3r,er actually
25,[15:32] <test3r> !multimedia tux,15:32,test3r,!multimedia tux
26,"[15:32] <ubotu> Sorry, I don't know anything about multimedia tux - try searching on http://ubotu.ubuntu-nl.org/factoids.cgi",15:32,ubotu,"Sorry, I don't know anything about multimedia tux - try searching on http://ubotu.ubuntu-nl.org/factoids.cgi"
27,[15:32] <ubuntu-sw> hi i have a file file.zix how can i extract it,15:32,ubuntu-sw,hi i have a file file.zix how can i extract it
28,"[15:32] <dgjones> ubuntu-sw, it doesn't look like you can do anything in ubuntu http://ubuntuforums.org/showthread.php?t=432865, you might be able to get something running under wine though",15:32,dgjones,"ubuntu-sw, it doesn't look like you can do anything in ubuntu http://ubuntuforums.org/showthread.php?t=432865, you might be able to get something running under wine though"
29,[15:32] <test3r> !multimedia,15:32,test3r,!multimedia
30,"[15:32] <ubotu> Ubuntu 7.04 installs multimedia codecs automatically. For older versions of Ubuntu, or if you can't use the automatic installer, see https://help.ubuntu.com/ubuntu/desktopguide/C/common-tasks-chap.html - For multimedia applications, see https://help.ubuntu.com/community/MultimediaApplications",15:32,ubotu,"Ubuntu 7.04 installs multimedia codecs automatically. For older versions of Ubuntu, or if you can't use the automatic installer, see https://help.ubuntu.com/ubuntu/desktopguide/C/common-tasks-chap.html - For multimedia applications, see https://help.ubuntu.com/community/MultimediaApplications"
31,[15:32] <boris> hello,15:32,boris,hello
32,"[15:32] <prince_jammys> Mushrooms: a little confused by the question --- but one thing : when you open a program from a terminal, that program is 'bound' to the terminal ... so if you then close the terminal, it will also close the program...  one way to invoke programs using commands and not have to keep a terminal open is with Ctrl-Alt-F2  try it ... i don't understand your original question",15:32,prince_jammys,"Mushrooms: a little confused by the question --- but one thing : when you open a program from a terminal, that program is 'bound' to the terminal ... so if you then close the terminal, it will also close the program...  one way to invoke programs using commands and not have to keep a terminal open is with Ctrl-Alt-F2  try it ... i don't understand your original question"
33,[15:33] <test3r> ;),15:33,test3r,;)
34,"[15:33] <rever> bazhang, I have all the codecs and like I said the play OK just not as well as I thought. On my older system everything is smooth. CPU is low too. Here on the dual core I get 78% so thats one full core and haf of another",15:33,rever,"bazhang, I have all the codecs and like I said the play OK just not as well as I thought. On my older system everything is smooth. CPU is low too. Here on the dual core I get 78% so thats one full core and haf of another"
35,[15:33] <ubuntu-sw> so i can not extract .zix files on ubuntu,15:33,ubuntu-sw,so i can not extract .zix files on ubuntu
36,[15:34] <MasterMel> is there a standard password and username for samba?,15:34,MasterMel,is there a standard password and username for samba?
37,[15:34] <bazhang> rever what driver you have for that video card?,15:34,bazhang,rever what driver you have for that video card?
38,[15:34] <jrib> !samba > mastermel (read the private message from ubotu),15:34,jrib> !samba ,mastermel (read the private message from ubotu)
39,"[15:34] <rever> bazhang, The latest 169 buy Nvidia",15:34,rever,"bazhang, The latest 169 buy Nvidia"
40,[15:34] <bazhang> manually installed rever?,15:34,bazhang,manually installed rever?
41,"[15:35] <rever> bazhang, I used envy",15:35,rever,"bazhang, I used envy"
42,[15:35] <acrimo> do i need to run anything after making a change to /etc/X11/xorg.conf for it to take effect?,15:35,acrimo,do i need to run anything after making a change to /etc/X11/xorg.conf for it to take effect?
43,[15:35] <bazhang> uh oh envy,15:35,bazhang,uh oh envy
44,[15:35] <Pici> acrimo: You need to restart xwindows.  Either by ctrl-alt-backspace or sudo invoke-rc.d gdm restart,15:35,Pici,acrimo: You need to restart xwindows.  Either by ctrl-alt-backspace or sudo invoke-rc.d gdm restart
45,[15:35] <Mushrooms> prince_jammys: yeah i noticed that one single terminal handles one instance of gedit only.,15:35,Mushrooms,prince_jammys: yeah i noticed that one single terminal handles one instance of gedit only.
46,[15:35] <Wirwing> I dont have direc rendering. Heres my xorg.conf http://paste.ubuntu-nl.org/55972/,15:35,Wirwing,I dont have direc rendering. Heres my xorg.conf http://paste.ubuntu-nl.org/55972/
47,"[15:36] <rever> bazhang, I am thinking about recompiling mplayer with better options as I do not think it was compiled to play HD content.",15:36,rever,"bazhang, I am thinking about recompiling mplayer with better options as I do not think it was compiled to play HD content."
48,"[15:36] <Mushrooms> prince_jammys: don't worry about the question, now that i read it, it doesn't make sense to myself",15:36,Mushrooms,"prince_jammys: don't worry about the question, now that i read it, it doesn't make sense to myself"
49,"[15:36] <prince_jammys> Mushrooms: another tip, since you are exploring the terminal is tab completion -- do you use it?",15:36,prince_jammys,"Mushrooms: another tip, since you are exploring the terminal is tab completion -- do you use it?"
50,"[15:37] <Mushrooms> prince_jammys: yep i know about tab completion, it's partially implemented in windows too",15:37,Mushrooms,"prince_jammys: yep i know about tab completion, it's partially implemented in windows too"
51,[15:37] <bazhang> rever you might also consider using the restricted driver manager to install the drivers--envy is not well considered here,15:37,bazhang,rever you might also consider using the restricted driver manager to install the drivers--envy is not well considered here
52,[15:37] <prince_jammys> Mushrooms: ok -- in the terminal it will expand both known commands and file names,15:37,prince_jammys,Mushrooms: ok -- in the terminal it will expand both known commands and file names
53,"[15:37] <rever> bazhang, the restricted driver is outdated. I was going to do it manually but decided to use envy since it builds a deb package.",15:37,rever,"bazhang, the restricted driver is outdated. I was going to do it manually but decided to use envy since it builds a deb package."
54,[15:38] <Lieuwe> hello,15:38,Lieuwe,hello
55,[15:38] <acrimo> Pici: would restarting the system do it?,15:38,acrimo,Pici: would restarting the system do it?
56,[15:38] <prince_jammys> Mushrooms: handy when you have crap like Program\ Files/Adobe\ Photoshop and such,15:38,prince_jammys,Mushrooms: handy when you have crap like Program\ Files/Adobe\ Photoshop and such
57,[15:38] <Pici> acrimo: sure.,15:38,Pici,acrimo: sure.
58,"[15:38] <Necrodrako> Hello, Im using Gutsy Gibbon, I have a ""Microsoft Intellimouse Explorer 2.0""  which has side buttons primarily used for navigating back and forth in a browser. I cannot seem to get these buttons to function Ive tried several tutorials, to no avail. can anyone here help me?",15:38,Necrodrako,"Hello, Im using Gutsy Gibbon, I have a ""Microsoft Intellimouse Explorer 2.0""  which has side buttons primarily used for navigating back and forth in a browser. I cannot seem to get these buttons to function Ive tried several tutorials, to no avail. can anyone here help me?"
59,[15:38] <Mushrooms> prince_jammys: yep i know what you mean. thanks for the tip :),15:38,Mushrooms,prince_jammys: yep i know what you mean. thanks for the tip :)
60,"[15:39] <rever> bazhang, it worked and everything loads without issues and I configured xorg myself. So other than the envy created a deb package it is the same as running the nvidia installer itself. From what I can see",15:39,rever,"bazhang, it worked and everything loads without issues and I configured xorg myself. So other than the envy created a deb package it is the same as running the nvidia installer itself. From what I can see"
61,[15:39] <feysalus> hi,15:39,feysalus,hi
62,[15:39] <feysalus> does sound in flash videos in firefox work with pulseaudio?,15:39,feysalus,does sound in flash videos in firefox work with pulseaudio?
63,"[15:39] <NeXtDaY> Hi, when attempting to upgrade using the update manager, I got an error message saying: "" Not all updates can be installed"" ""Run a partial upgrade, to install as many updates as possible"" ""this can be caused by: a previuos upgrade which didn't complete, Unofficial software packages not provided by Ubuntu, Noramal changes of a pre-release of Ubuntu, nce I click in ""partial Upgrade"" I got another error message saying: Cannot install Ubuntu-Desktop ""it was",15:39,NeXtDaY,"Hi, when attempting to upgrade using the update manager, I got an error message saying: "" Not all updates can be installed"" ""Run a partial upgrade, to install as many updates as possible"" ""this can be caused by: a previuos upgrade which didn't complete, Unofficial software packages not provided by Ubuntu, Noramal changes of a pre-release of Ubuntu, nce I click in ""partial Upgrade"" I got another error message saying: Cannot install Ubuntu-Desktop ""it was"
64,[15:39] <NeXtDaY> impossible to install a required package. Please report this as a bug.,15:39,NeXtDaY,impossible to install a required package. Please report this as a bug.
65,[15:39] <acrimo> still can't get ubuntu to boot,15:39,acrimo,still can't get ubuntu to boot
66,[15:39] <bazhang> rever I have no dog in this fight but official ubuntu policy is to not support envy,15:39,bazhang,rever I have no dog in this fight but official ubuntu policy is to not support envy
67,[15:40] <prince_jammys> !envy | rever,15:40,prince_jammys,!envy | rever
68,"[15:40] <acrimo> i've tried modifying the splash settings, and the xorg supported resolutions (which were wrong)",15:40,acrimo,"i've tried modifying the splash settings, and the xorg supported resolutions (which were wrong)"
69,[15:40] <horny_bitch> hey what's up,15:40,horny_bitch,hey what's up
70,[15:40] <ubotu> rever: envy is not needed or supported. Use the Resticted Manager to install binary drivers and see <unconvertable> /msg ubotu binarydriver <unconvertable>,15:40,ubotu> rever: envy is not needed or supported. Use the Resticted Manager to install binary drivers and see <unconvertable> /msg ubotu binarydriver <unconvertable,/msg ubotu binarydriver <unconvertable>
71,[15:40] <horny_bitch> any horny guys or girls in here,15:40,horny_bitch,any horny guys or girls in here
72,[15:40] <horny_bitch> ?,15:40,horny_bitch,?
73,[15:40] <Kfiro> flash keeps crashing inside firefox since last update!,15:40,Kfiro,flash keeps crashing inside firefox since last update!
74,[15:40] <acrimo> but i'm still not getting anyway,15:40,acrimo,but i'm still not getting anyway
75,[15:40] <acrimo> start-x in recovery mode doesn't even work,15:40,acrimo,start-x in recovery mode doesn't even work
76,[15:40] <bazhang> horny_bitch: not here please,15:40,bazhang,horny_bitch: not here please
77,"[15:40] <rever> bazhang, I have not fight either. Will not use it in the future then",15:40,rever,"bazhang, I have not fight either. Will not use it in the future then"
78,[15:40] <horny_bitch> awww where can i go... =[,15:40,horny_bitch,awww where can i go... =[
79,[15:40] <bazhang> !ops | horny_bitch,15:40,bazhang,!ops | horny_bitch
