,raw,timestamp,user,message
0,"[03:44] <MiMiC> I have a XP tablet edition partition, called XP, NTFS",03:44,MiMiC,"I have a XP tablet edition partition, called XP, NTFS"
1,"[03:44] <MiMiC> I have a data partition, NTFS",03:44,MiMiC,"I have a data partition, NTFS"
2,[03:44] <{DB}HobbitJa> apparently so,03:44,{DB}HobbitJa,apparently so
3,"[03:44] <MiMiC> I have created a partition for ubuntu, EXT3",03:44,MiMiC,"I have created a partition for ubuntu, EXT3"
4,"[03:45] <Felarin> kore2 : in fact, i'm on wireless now on Ubuntu",03:45,Felarin,"kore2 : in fact, i'm on wireless now on Ubuntu"
5,[03:45] <{DB}HobbitJa> gimme 2 secs,03:45,{DB}HobbitJa,gimme 2 secs
6,=== bucket [n=bucket@41-147.1-85.cust.bluewin.ch]  has joined #ubuntu,,,
7,[03:45] <MiMiC> and I have a SWAP partiiton,03:45,MiMiC,and I have a SWAP partiiton
8,=== MrEgg964 [n=fred@217-148-248-114.happymany.net]  has left #ubuntu [],,,
9,[03:45] <kore2> Felarin: ok but the weird thing is that I have 3 connections there,03:45,kore2,Felarin: ok but the weird thing is that I have 3 connections there
10,[03:45] <Felarin> kore2 : and i use gigabit wired in the office,03:45,Felarin,kore2 : and i use gigabit wired in the office
11,"[03:45] <Daverocks> MiMiC: some of that must be on extended, you can't have 5 primary partitions",03:45,Daverocks,"MiMiC: some of that must be on extended, you can't have 5 primary partitions"
12,=== mode/#ubuntu [+o Hobbsee]  by ChanServ,,,
13,[03:45] <Felarin> 3 connections is right,03:45,Felarin,3 connections is right
14,"[03:45] <kore2> Felarin: wireless, wired and modem",03:45,kore2,"Felarin: wireless, wired and modem"
15,=== j_ack [n=jack@p508DBE55.dip0.t-ipconnect.de]  has joined #ubuntu,,,
16,=== mode/#ubuntu [-b arpegius!*@*!#ubuntu-read-topic]  by Hobbsee,,,
17,"[03:45] <kore2> Felarin: oh, ok",03:45,kore2,"Felarin: oh, ok"
18,"[03:45] <Felarin> 1 loopback, 1 LAN and 1 wireless",03:45,Felarin,"1 loopback, 1 LAN and 1 wireless"
19,"[03:45] <MiMiC> SHARED is on extended, so is swap",03:45,MiMiC,"SHARED is on extended, so is swap"
20,=== hepcat57 [n=joseph@static-71-166-163-113.washdc.east.verizon.net]  has joined #ubuntu,,,
21,=== Mikelevel [n=MoVeWoRk@60.Red-80-25-210.staticIP.rima-tde.net]  has joined #ubuntu,,,
22,=== iwcbrian [n=iwcbrian@207.235.54.1]  has joined #ubuntu,,,
23,[03:45] <Daverocks> MiMiC: SHARED being the NTFS data partition?,03:45,Daverocks,MiMiC: SHARED being the NTFS data partition?
24,"[03:45] <MiMiC> i am 99% sure that RECOVERY (HIDDEN), XP, and UBUNTU are primary partitions",03:45,MiMiC,"i am 99% sure that RECOVERY (HIDDEN), XP, and UBUNTU are primary partitions"
25,=== arpegius [n=arpegius@c-66-31-202-118.hsd1.ma.comcast.net]  has joined #ubuntu,,,
26,=== belracu [n=test@218-168-140-172.dynamic.hinet.net]  has joined #ubuntu,,,
27,[03:45] <kore2> Felarin: let me try to modify the wired connection,03:45,kore2,Felarin: let me try to modify the wired connection
28,=== W_o_r[l] d [n=Psico@151.73.97.194]  has joined #ubuntu,,,
29,[03:46] <MiMiC> Daverocks: yes,03:46,MiMiC,Daverocks: yes
30,"=== brian-j [n=brianjan@lab.teamhpc.com]  has left #ubuntu [""Ex-Chat""]",,,
31,[03:46] <Daverocks> MiMiC: so it's not that complicated o_O,03:46,Daverocks,MiMiC: so it's not that complicated o_O
32,"[03:46] <Felarin> kore2 : okay, you should also check if the router assigning your DHCP address is functioning properly",03:46,Felarin,"kore2 : okay, you should also check if the router assigning your DHCP address is functioning properly"
33,[03:46] <Felarin> kore2 : also make sure that your LAN cable is fine,03:46,Felarin,kore2 : also make sure that your LAN cable is fine
34,[03:46] <Felarin> kore2 : these things also prevent proper IP address obtaining,03:46,Felarin,kore2 : these things also prevent proper IP address obtaining
35,"[03:46] <Daverocks> MiMiC: the partitioning layout, that is",03:46,Daverocks,"MiMiC: the partitioning layout, that is"
36,[03:46] <Daverocks> i wonder why things don't like it,03:46,Daverocks,i wonder why things don't like it
37,"[03:47] <MiMiC> Daverocks: it is, since during ubuntu installation, its partitioner does not recognize ANY partition on my HDD",03:47,MiMiC,"Daverocks: it is, since during ubuntu installation, its partitioner does not recognize ANY partition on my HDD"
38,=== thiago__ [n=thiago@201.73.145.196]  has joined #ubuntu,,,
39,[03:47] <{DB}HobbitJa> remove the root password from /etc/shadow does that sound like i need to edit shadow?,03:47,{DB}HobbitJa,remove the root password from /etc/shadow does that sound like i need to edit shadow?
40,"[03:47] <Felarin> try to ping the DHCP server, if you cant, try changing the LAN cable, restart the DHCP service and try again.",03:47,Felarin,"try to ping the DHCP server, if you cant, try changing the LAN cable, restart the DHCP service and try again."
41,=== forester [n=forester@Fb457.f.ppp-pool.de]  has joined #ubuntu,,,
42,[03:47] <kore2> Felarin: I have one laptop and another pc. on my pc is working fine but on my laptop it doesn't work,03:47,kore2,Felarin: I have one laptop and another pc. on my pc is working fine but on my laptop it doesn't work
43,=== l3mr [n=l3mr@77-56-104-181.dclient.hispeed.ch]  has joined #ubuntu,,,
44,[03:47] <Daverocks> {DB}HobbitJa: you shouldn't need to edit /etc/shadow manually,03:47,Daverocks,{DB}HobbitJa: you shouldn't need to edit /etc/shadow manually
45,[03:47] <kore2> Felarin: anyway I dont have a router,03:47,kore2,Felarin: anyway I dont have a router
46,[03:47] <Felarin> try changing the cable,03:47,Felarin,try changing the cable
47,=== MrEgg965 [n=fred@217-148-248-114.happymany.net]  has joined #ubuntu,,,
48,[03:47] <{DB}HobbitJa> its for my western digital mybook world NAS,03:47,{DB}HobbitJa,its for my western digital mybook world NAS
49,[03:47] <Daverocks> MiMiC: maybe one of the partitioning progs messed it up,03:47,Daverocks,MiMiC: maybe one of the partitioning progs messed it up
50,[03:47] <Felarin> and is this your first time having this problem?,03:47,Felarin,and is this your first time having this problem?
51,[03:47] <forester> hi! what is a plaindump?,03:47,forester,hi! what is a plaindump?
52,"=== melter [n=Melter@dyn007.morrill-116.ndsu.NoDak.edu]  has left #ubuntu [""Client]",,,
53,[03:48] <kore2> Felarin: i'm changing it when i want to try if it works and yes this is my first time,03:48,kore2,Felarin: i'm changing it when i want to try if it works and yes this is my first time
54,[03:48] <{DB}HobbitJa> ive connected it to my pc and need to unlock some stuff to enable services like ssh telnet ftp etc,03:48,{DB}HobbitJa,ive connected it to my pc and need to unlock some stuff to enable services like ssh telnet ftp etc
55,"[03:48] <sipior> {DB}HobbitJa: and there's no, uh, login?",03:48,sipior,"{DB}HobbitJa: and there's no, uh, login?"
56,[03:48] <kore2> Felarin: i just bought this laptop,03:48,kore2,Felarin: i just bought this laptop
57,[03:48] <MiMiC> Daverocks: do u recommend I re-partition it using ubuntu's partiitoner or another 3rd party?,03:48,MiMiC,Daverocks: do u recommend I re-partition it using ubuntu's partiitoner or another 3rd party?
58,=== mtha [n=mtha@cpc1-derb3-0-0-cust274.lei3.cable.ntl.com]  has joined #ubuntu,,,
59,[03:48] <{DB}HobbitJa> yeah its web based but you cant do anything,03:48,{DB}HobbitJa,yeah its web based but you cant do anything
60,"[03:48] <Felarin> kore2 : network should not be a problem, it works out of the box with Ubuntu by right. What LAN card does the laptop have?",03:48,Felarin,"kore2 : network should not be a problem, it works out of the box with Ubuntu by right. What LAN card does the laptop have?"
61,[03:48] <sipior> {DB}HobbitJa: no default password?,03:48,sipior,{DB}HobbitJa: no default password?
62,"[03:48] <MrEgg965> Thanks for your advices. I installed totem-gstreamer, and now I can play mpeg :) Divx (avi) still not working, though. What am I missing ? tx",03:48,MrEgg965,"Thanks for your advices. I installed totem-gstreamer, and now I can play mpeg :) Divx (avi) still not working, though. What am I missing ? tx"
63,[03:48] <Felarin> do you know the make and model?,03:48,Felarin,do you know the make and model?
64,[03:48] <{DB}HobbitJa> o default password yeah possibly,03:48,{DB}HobbitJa,o default password yeah possibly
65,[03:48] <mtha> is there a way to limit the choices of a cpu frequency scaling daemon?,03:48,mtha,is there a way to limit the choices of a cpu frequency scaling daemon?
66,=== Virtuall [n=virtuall@87.110.198.224]  has joined #ubuntu,,,
67,"[03:49] <Daverocks> MiMiC: uh, you said ubuntu's partitioner couldn't read it?",03:49,Daverocks,"MiMiC: uh, you said ubuntu's partitioner couldn't read it?"
68,[03:49] <sipior> {DB}HobbitJa: manual should say something about that :),03:49,sipior,{DB}HobbitJa: manual should say something about that :)
69,[03:49] <Felarin> MiMiC : gparted is good.,03:49,Felarin,MiMiC : gparted is good.
70,"[03:49] <kore2> Felarin: i forgot, how can I check?",03:49,kore2,"Felarin: i forgot, how can I check?"
71,=== forester [n=forester@Fb457.f.ppp-pool.de]  has left #ubuntu [],,,
72,=== l3mr [n=l3mr@77-56-104-181.dclient.hispeed.ch]  has left #ubuntu [],,,
73,"[03:49] <thirdy> Nice, is that right? Heroes III in linux?",03:49,thirdy,"Nice, is that right? Heroes III in linux?"
74,=== hepcat57 [n=joseph@static-71-166-163-113.washdc.east.verizon.net]  has left #ubuntu [],,,
75,=== Frogzoo_ [n=Frogzoo@202.155.165.25]  has joined #ubuntu,,,
76,[03:49] <{DB}HobbitJa> http://websupport.wdc.com/forum/topic.asp?TOPIC_ID=5535&whichpage=1,03:49,{DB}HobbitJa,http://websupport.wdc.com/forum/topic.asp?TOPIC_ID=5535&whichpage=1
77,[03:49] <Felarin> hmm.. the easiest way would be to check your catalogue? the brochure which they gave you when you bought the laptop?,03:49,Felarin,hmm.. the easiest way would be to check your catalogue? the brochure which they gave you when you bought the laptop?
78,"[03:49] <Daverocks> gparted seems to always work for me, but it can't be perfect",03:49,Daverocks,"gparted seems to always work for me, but it can't be perfect"
79,[03:49] <MiMiC> Daverocks: that's correct. the ubuntu partitioner cannot see any partitions. Although I was able to mount all my drives using the live CD,03:49,MiMiC,Daverocks: that's correct. the ubuntu partitioner cannot see any partitions. Although I was able to mount all my drives using the live CD
80,[03:49] <{DB}HobbitJa> thats where i was told about it,03:49,{DB}HobbitJa,thats where i was told about it
81,=== Fido [n=fido@82-45-91-123.cable.ubr03.gill.blueyonder.co.uk]  has joined #ubuntu,,,
82,"[03:49] <sipior> thirdy: yup, bit old, but i get a kick out of it at times",03:49,sipior,"thirdy: yup, bit old, but i get a kick out of it at times"
83,[03:49] <mh_le> is there a package for GNU MP 2?,03:49,mh_le,is there a package for GNU MP 2?
84,[03:49] <MiMiC> which means that it can detect them all...,03:49,MiMiC,which means that it can detect them all...
85,[03:49] <kore2> Felarin: hold on a second,03:49,kore2,Felarin: hold on a second
86,"[03:50] <Daverocks> MiMiC: hm, try using gparted on the live CD",03:50,Daverocks,"MiMiC: hm, try using gparted on the live CD"
87,=== din [n=din@c-67-162-206-27.hsd1.mi.comcast.net]  has joined #ubuntu,,,
88,=== MrEgg965 [n=fred@217-148-248-114.happymany.net]  has left #ubuntu [],,,
89,=== cypher1 [n=cypher1@c-68-83-184-230.hsd1.nj.comcast.net]  has joined #ubuntu,,,
90,[03:50] <Daverocks> MiMiC: unmounting all the partitions before you do so of course :P,03:50,Daverocks,MiMiC: unmounting all the partitions before you do so of course :P
91,[03:50] <Felarin> MiMiC : are you on a restricted account?,03:50,Felarin,MiMiC : are you on a restricted account?
92,=== brian-j [n=brianjan@lab.teamhpc.com]  has joined #ubuntu,,,
93,[03:50] <Felarin> MiMiC : try sudo fdisk -l in the command line,03:50,Felarin,MiMiC : try sudo fdisk -l in the command line
94,[03:50] <thirdy> What's the most popular game for linux?,03:50,thirdy,What's the most popular game for linux?
95,[03:50] <Felarin> thirdy : WoW on Cedega,03:50,Felarin,thirdy : WoW on Cedega
96,[03:50] <MiMiC> Felarin: what do u mean restricted / fdisk -l showed nothing,03:50,MiMiC,Felarin: what do u mean restricted / fdisk -l showed nothing
97,=== BlindSIde [n=halfdemo@125-238-247-213.broadband-telecom.global-gateway.net.nz]  has joined #ubuntu,,,
98,=== aabrahao [n=aabrahao@200.212.85.42]  has joined #ubuntu,,,
99,=== iwcbrian [n=iwcbrian@207.235.54.1]  has joined #ubuntu,,,
100,[03:50] <MiMiC> Daverocks: gparted showed an unallocated HDD,03:50,MiMiC,Daverocks: gparted showed an unallocated HDD
101,[03:51] <Felarin> thirdy : Quake4\Enemy Territory if native,03:51,Felarin,thirdy : Quake4\Enemy Territory if native
102,[03:51] <aabrahao> how can I configure vhosts in apache?,03:51,aabrahao,how can I configure vhosts in apache?
103,=== AMAG [i=jsw@69.31.82.162]  has joined #ubuntu,,,
104,=== klav [n=jamie@ccanyexch01.ccapr.com]  has joined #ubuntu,,,
105,[03:51] <Felarin> MiMiC : Did you try sudo in front,03:51,Felarin,MiMiC : Did you try sudo in front
106,[03:51] <MiMiC> of courese,03:51,MiMiC,of courese
107,[03:51] <Felarin> sudo fdisk -l,03:51,Felarin,sudo fdisk -l
108,[03:51] <Felarin> it shows nothing?,03:51,Felarin,it shows nothing?
109,[03:51] <Felarin> that's weird,03:51,Felarin,that's weird
110,[03:51] <MiMiC> i see an error,03:51,MiMiC,i see an error
111,[03:51] <MiMiC> in terminal,03:51,MiMiC,in terminal
112,[03:51] <Felarin> what error?,03:51,Felarin,what error?
113,[03:51] <Daverocks> best graphics does not equal most fun,03:51,Daverocks,best graphics does not equal most fun
114,[03:51] <Felarin> can you post it here?,03:51,Felarin,can you post it here?
115,=== tru_`z24 [n=truz_`24@74-129-166-232.dhcp.insightbb.com]  has joined #ubuntu,,,
116,[03:51] <MiMiC> Can't have overlapping partitions.,03:51,MiMiC,Can't have overlapping partitions.
117,[03:51] <kore2> Felarin: LAN (802.11B/G) but i'm not sure this is what you are looking for,03:51,kore2,Felarin: LAN (802.11B/G) but i'm not sure this is what you are looking for
118,"[03:51] <thirdy> I have 1.1duron, 256ram, 64mbVram",03:51,thirdy,"I have 1.1duron, 256ram, 64mbVram"
119,=== kupesoft [n=dave@red-gw.cs.toronto.edu]  has joined #ubuntu,,,
120,"[03:51] <Felarin> when you type sudo fdisk -l, you get this error?",03:51,Felarin,"when you type sudo fdisk -l, you get this error?"
121,"[03:51] <sparr> provided a multitouch input device, are there any desktop or pda linux softwares that could utilize the extra input information?",03:51,sparr,"provided a multitouch input device, are there any desktop or pda linux softwares that could utilize the extra input information?"
122,=== RabidWeezle [n=rabidwee@CPE-76-177-190-127.natsoe.res.rr.com]  has joined #ubuntu,,,
123,[03:51] <MiMiC> Felarin: no it's when I opened gparted,03:51,MiMiC,Felarin: no it's when I opened gparted
124,"[03:52] <Daverocks> thirdy: ok, don't try all the 3D games then, lol",03:52,Daverocks,"thirdy: ok, don't try all the 3D games then, lol"
125,[03:52] <klav> Hi - Looking to extract a file to /usr/share but says i don't have permission. I'm usingthe GUI to extract. how can I put it through as root?,03:52,klav,Hi - Looking to extract a file to /usr/share but says i don't have permission. I'm usingthe GUI to extract. how can I put it through as root?
126,[03:52] <Felarin> kore2 : that's the wireless,03:52,Felarin,kore2 : that's the wireless
127,[03:52] <mangojambo> Felarin: I cant unmounting ... I mean ... I did right click in the SDcard icon on my desktop and it was unmounted.. but the sdcard light in the reader still on!!,03:52,mangojambo,Felarin: I cant unmounting ... I mean ... I did right click in the SDcard icon on my desktop and it was unmounted.. but the sdcard light in the reader still on!!
128,"=== atoponce [n=aaron@oalug/member/atoponce]  has left #ubuntu [""http://www.dvzine.org]",,,
129,[03:52] <Felarin> MiMic : no error or anything when you use fdisk -l?,03:52,Felarin,MiMic : no error or anything when you use fdisk -l?
130,"[03:52] <MiMiC> Felarin: i tried sudo fdisk -l again, and this time it showed me all my partitions",03:52,MiMiC,"Felarin: i tried sudo fdisk -l again, and this time it showed me all my partitions"
131,"[03:52] <RabidWeezle> there we go, remember kids, xchat gnome isn't half as good as just good ole xchat",03:52,RabidWeezle,"there we go, remember kids, xchat gnome isn't half as good as just good ole xchat"
