,raw,timestamp,user,message
0,[00:21] <Chousuke> melonipoika: that's dangerous,00:21,Chousuke,melonipoika: that's dangerous
1,[00:22] <Chousuke> dapper may still break sometimes,00:22,Chousuke,dapper may still break sometimes
2,"[00:22] <Raskall> ahh.. it has a debian bug #, even",00:22,Raskall,"ahh.. it has a debian bug #, even"
3,[00:22] <Hobbsee> !firefox1.5,00:22,Hobbsee,!firefox1.5
4,[00:22] <ubotu> Hobbsee: Are you on ritalin?,00:22,ubotu,Hobbsee: Are you on ritalin?
5,"[00:22] <melonipoika> ah, ok",00:22,melonipoika,"ah, ok"
6,"[00:22] <soundray> Chousuke, I'm sure you can, but that'll open another can of worms.",00:22,soundray,"Chousuke, I'm sure you can, but that'll open another can of worms."
7,[00:22] <Hobbsee> they took it out???,00:22,Hobbsee,they took it out???
8,[00:22] <lucasvo> melonipoika: this package is from dapper,00:22,lucasvo,melonipoika: this package is from dapper
9,=== dragoon_ will be runing dapper in an hour,,,
10,[00:22] <bina> how do you find out the numbers of all the processes your User is running?,00:22,bina,how do you find out the numbers of all the processes your User is running?
11,[00:22] <Hobbsee> bina: top,00:22,Hobbsee,bina: top
12,=== lucasvo is already running dapper,,,
13,[00:22] <Myrtti> ps axu|grep user,00:22,Myrtti,ps axu|grep user
14,[00:22] <dragoon_> is it nice lucasvo ?,00:22,dragoon_,is it nice lucasvo ?
15,[00:22] <bina> Hobbsee: thanks,00:22,bina,Hobbsee: thanks
16,[00:22] <enyc> /joit,00:22,enyc,/joit
17,[00:23] <shadox> is there also a way to get mp3's working on ubuntu?,00:23,shadox,is there also a way to get mp3's working on ubuntu?
18,[00:23] <Hobbsee> !mp3,00:23,Hobbsee,!mp3
19,"[00:23] <ubotu> well, mp3 is a non-free format. To enable mp3 capability, read https://wiki.ubuntu.com/RestrictedFormats",00:23,ubotu,"well, mp3 is a non-free format. To enable mp3 capability, read https://wiki.ubuntu.com/RestrictedFormats"
20,"[00:23] <rikai> well.... if you guys plan on supporting gaim 2.0, you're going to want to update oRTP...",00:23,rikai,"well.... if you guys plan on supporting gaim 2.0, you're going to want to update oRTP..."
21,[00:23] <melonipoika> btw has someone upgrade to dapper from breezy using apt-get dist upgrade?,00:23,melonipoika,btw has someone upgrade to dapper from breezy using apt-get dist upgrade?
22,[00:23] <Raskall> shadox: search for mp3 on wiki.ubuntu.com,00:23,Raskall,shadox: search for mp3 on wiki.ubuntu.com
23,[00:23] <Raskall> shadox: or what ubotu said. :),00:23,Raskall,shadox: or what ubotu said. :)
24,"[00:23] <lucasvo> dragoon_: ye, but update isn't that easy",00:23,lucasvo,"dragoon_: ye, but update isn't that easy"
25,[00:23] <dragoon_> how so lucasvo ?,00:23,dragoon_,how so lucasvo ?
26,[00:24] <shadox> ok thnx i'll give it a tray,00:24,shadox,ok thnx i'll give it a tray
27,[00:24] <shadox> *try,00:24,shadox,*try
28,[00:24] <lucasvo> melonipoika: it is not a good idea,00:24,lucasvo,melonipoika: it is not a good idea
29,"[00:24] <Myrtti> since breezy has been stable for only two months, I'd stick with it until dapper became more mature",00:24,Myrtti,"since breezy has been stable for only two months, I'd stick with it until dapper became more mature"
30,"[00:25] <Myrtti> no, hoary",00:25,Myrtti,"no, hoary"
31,[00:25] <lucasvo> dragoon_: there are a lot of packages being held back,00:25,lucasvo,dragoon_: there are a lot of packages being held back
32,"[00:25] <Myrtti> no, nevermind",00:25,Myrtti,"no, nevermind"
33,"[00:25] <melonipoika> ok, thanks",00:25,melonipoika,"ok, thanks"
34,[00:25] <dragoon_> ohok,00:25,dragoon_,ohok
35,[00:25] <izi_> anyone here have a linksys AP ?,00:25,izi_,anyone here have a linksys AP ?
36,[00:25] <lucasvo> shadox: it is only 50% by now,00:25,lucasvo,shadox: it is only 50% by now
37,=== alamba [n=alamba@mail.mdi.ac.in]  has joined #ubuntu,,,
38,"[00:25] <dragoon_> lucasvo: and will this cause me problems, seeing i changed sources.list and are using dist-upgrade",00:25,dragoon_,"lucasvo: and will this cause me problems, seeing i changed sources.list and are using dist-upgrade"
39,"[00:25] <soundray> izi_, yes",00:25,soundray,"izi_, yes"
40,"[00:25] <smo> Can anyone suggest some docs for nat/iptables that go a little futher than just port-forwarding? (specifically, trying to map multiple public IPs to multiple lan IPs)",00:25,smo,"Can anyone suggest some docs for nat/iptables that go a little futher than just port-forwarding? (specifically, trying to map multiple public IPs to multiple lan IPs)"
41,"[00:25] <lucasvo> dragoon_: do it by hand, do not use dist-upgrade",00:25,lucasvo,"dragoon_: do it by hand, do not use dist-upgrade"
42,=== kairu0 [n=kairu@softbank219201195046.bbtec.net]  has joined #ubuntu,,,
43,[00:25] <izi_> soundray: wpa works ok with breezy ?,00:25,izi_,soundray: wpa works ok with breezy ?
44,[00:26] <kairu0> hi all,00:26,kairu0,hi all
45,=== chenman [n=chenman@218.77.152.4]  has joined #ubuntu,,,
46,[00:26] <shadox> ok,00:26,shadox,ok
47,[00:26] <dragoon_> lucasvo: ok....,00:26,dragoon_,lucasvo: ok....
48,[00:26] <dragoon_> how would i do that,00:26,dragoon_,how would i do that
49,"[00:26] <Madpilot> smo: I've got this bookmarked, haven't read or used it yet though: http://iptables-tutorial.frozentux.net/iptables-tutorial.html",00:26,Madpilot,"smo: I've got this bookmarked, haven't read or used it yet though: http://iptables-tutorial.frozentux.net/iptables-tutorial.html"
50,"[00:26] <soundray> izi_, but I don't use WPA -- I use ssh for everything that goes over wireless.",00:26,soundray,"izi_, but I don't use WPA -- I use ssh for everything that goes over wireless."
51,[00:26] <kairu0> i'm looking for the name of an X program that displays how much hard disk space each folder is taking. i heard about one a long time ago but i dont remember the name.,00:26,kairu0,i'm looking for the name of an X program that displays how much hard disk space each folder is taking. i heard about one a long time ago but i dont remember the name.
52,"[00:26] <izi_> soundray, hum ok ;)",00:26,izi_,"soundray, hum ok ;)"
53,=== samu2 [n=sam@svamppi.sby.abo.fi]  has joined #ubuntu,,,
54,"[00:27] <smo> Madpilot, thanks",00:27,smo,"Madpilot, thanks"
55,[00:27] <Madpilot> kairu0: Baobab,00:27,Madpilot,kairu0: Baobab
56,"[00:27] <shadox> i tried your way but when install the gstreamer it sais ""E: no package is foun""",00:27,shadox,"i tried your way but when install the gstreamer it sais ""E: no package is foun"""
57,"[00:27] <lucasvo> dragoon_: chagne sources in apt,  update apt-sources, sudo apt-get upgrade",00:27,lucasvo,"dragoon_: chagne sources in apt,  update apt-sources, sudo apt-get upgrade"
58,[00:27] <lucasvo> shadox: did you enable main in sources.list(apt),00:27,lucasvo,shadox: did you enable main in sources.list(apt)
59,"[00:28] <kairu0> Madpilot, thats it. thanks!",00:28,kairu0,"Madpilot, thats it. thanks!"
