,raw,timestamp,user,message
0,[21:46] <written_> anyone can help with znc configuration?,21:46,written_,anyone can help with znc configuration?
1,"[21:46] <EvilResistance> written_:  i can, sup",21:46,EvilResistance,"written_:  i can, sup"
2,=== EXio is now known as ExAway,,,
3,[21:46] <neersighted> http://embraceubuntu.com/2006/02/12/galternatives-gui-alternatives/,21:46,neersighted,http://embraceubuntu.com/2006/02/12/galternatives-gui-alternatives/
4,[21:46] <inashdeen> exxon L what dependencies??,21:46,inashdeen,exxon L what dependencies??
5,"[21:46] <neersighted> inashdeen, ---^",21:46,neersighted,"inashdeen, ---^"
6,"[21:46] <inashdeen> neersighted : it gimme this update-alternatives: error: no alternatives for -javaplugin.so. update-java-alternatives: plugin alternative does not exist: /usr/lib/jvm/java-7-openjdk-i386/jre/lib/i386/IcedTeaPlugin.so  but like what i've said, my java plugin on the net works perfectly, i can confirm that the ice plugin is there",21:46,inashdeen,"neersighted : it gimme this update-alternatives: error: no alternatives for -javaplugin.so. update-java-alternatives: plugin alternative does not exist: /usr/lib/jvm/java-7-openjdk-i386/jre/lib/i386/IcedTeaPlugin.so  but like what i've said, my java plugin on the net works perfectly, i can confirm that the ice plugin is there"
7,[21:46] <neersighted> O_o,21:46,neersighted,O_o
8,"[21:46] <written_> EvilResistance, cliens always gets: invalid password",21:46,written_,"EvilResistance, cliens always gets: invalid password"
9,[21:46] <neersighted> try the gui then,21:46,neersighted,try the gui then
10,[21:46] <inashdeen> neersighted: what?,21:46,inashdeen,neersighted: what?
11,[21:47] <EvilResistance> written_:  have them put the server pass as Username:Password,21:47,EvilResistance,written_:  have them put the server pass as Username:Password
12,[21:47] <neersighted> http://embraceubuntu.com/2006/02/12/galternatives-gui-alternatives/,21:47,neersighted,http://embraceubuntu.com/2006/02/12/galternatives-gui-alternatives/
13,[21:47] <neersighted> this,21:47,neersighted,this
14,"[21:47] <neersighted> add the ppa, install it, makes it easy",21:47,neersighted,"add the ppa, install it, makes it easy"
15,"[21:47] <EvilResistance> written_:  where Username is their ZNC username, and Password is that account's passcode",21:47,EvilResistance,"written_:  where Username is their ZNC username, and Password is that account's passcode"
16,"[21:47] <written_> EvilResistance, yes, correct",21:47,written_,"EvilResistance, yes, correct"
17,[21:47] <EvilResistance> written_:  and they still get invalid passcode?,21:47,EvilResistance,written_:  and they still get invalid passcode?
18,[21:47] <written_> exactly,21:47,written_,exactly
