,raw,timestamp,user,message
0,[10:59] <C-O-L-T> gnomefreak: it is a program like google earth,10:59,C-O-L-T,gnomefreak: it is a program like google earth
1,"[10:59] <gnomefreak> nase, yes for most part",10:59,gnomefreak,"nase, yes for most part"
2,[11:00] <nase> ok,11:00,nase,ok
3,[11:00] <guest666> Pygi everything is command line,11:00,guest666,Pygi everything is command line
4,[11:00] <C-O-L-T> gnomefreak: do you know?,11:00,C-O-L-T,gnomefreak: do you know?
5,[11:00] <guest666> for me,11:00,guest666,for me
6,"[11:00] <adamh> borisattva: You can't go wrong. Since you're using KDE, maybe KDM is best.",11:00,adamh,"borisattva: You can't go wrong. Since you're using KDE, maybe KDM is best."
7,=== antisepticx [n=antisept@24-56-183-235.wi.warpdriveonline.com]  has joined #ubuntu,,,
8,[11:00] <C-O-L-T> gnomefreak: it will work with this?,11:00,C-O-L-T,gnomefreak: it will work with this?
9,=== ompaul [n=ompaul@213-202-174-11.bas504.dsl.esat.net]  has joined #ubuntu,,,
10,"[11:00] <aquarius> borisattva, it doesn't really matter which you choose.",11:00,aquarius,"borisattva, it doesn't really matter which you choose."
11,[11:00] <adamh> borisattva: Either will work fine,11:00,adamh,borisattva: Either will work fine
12,[11:00] <gnomefreak> no C-O-L-T  i dont and i thought he said it was called something else,11:00,gnomefreak,no C-O-L-T  i dont and i thought he said it was called something else
13,[11:00] <Pygi> guest: are you using dapper,11:00,Pygi,guest: are you using dapper
14,[11:00] <guest666> 5.1,11:00,guest666,5.1
15,[11:00] <borisattva> thanks guys,11:00,borisattva,thanks guys
16,[11:00] <guest666> some badger crap,11:00,guest666,some badger crap
17,"[11:00] <aquarius> borisattva, you can just install the KDE applications and run them on your normal Gnome desktop if you like, as well.",11:00,aquarius,"borisattva, you can just install the KDE applications and run them on your normal Gnome desktop if you like, as well."
18,[11:00] <Pygi> breezy badger...?,11:00,Pygi,breezy badger...?
19,"[11:00] <gnomefreak> Pygi, yes",11:00,gnomefreak,"Pygi, yes"
20,[11:01] <fissy> charming,11:01,fissy,charming
21,[11:01] <gnomefreak> thats what 5.1 is,11:01,gnomefreak,thats what 5.1 is
22,"[11:01] <Pygi> well, he's calling it crap :/",11:01,Pygi,"well, he's calling it crap :/"
23,=== WildPenguin [n=chris@250.160.233.220.exetel.com.au]  has joined #ubuntu,,,
24,[11:01] <gnomefreak> he doesnt know any better i guess,11:01,gnomefreak,he doesnt know any better i guess
25,[11:01] <fissy> badgers are awesome,11:01,fissy,badgers are awesome
26,"[11:01] <Pygi> that's no good you know, and you won't get far with that :P",11:01,Pygi,"that's no good you know, and you won't get far with that :P"
27,"[11:01] <guest666> whatever the latest is, i dont know the code names",11:01,guest666,"whatever the latest is, i dont know the code names"
28,[11:01] <guest666> i said 5.1,11:01,guest666,i said 5.1
29,=== goog [n=goog@ool-44c60c56.dyn.optonline.net]  has joined #ubuntu,,,
30,[11:01] <gnomefreak> but if he thinks its crap he installed it he can figure out how to uninstall it :),11:01,gnomefreak,but if he thinks its crap he installed it he can figure out how to uninstall it :)
31,"[11:01] <Pygi> well, it surely isn't crap :P",11:01,Pygi,"well, it surely isn't crap :P"
32,"=== aquarius [n=aquarius@82-47-92-64.cable.ubr04.dudl.blueyonder.co.uk]  has left #ubuntu [""Leaving""]",,,
33,[11:01] <mwe> bur[n] er: but there is no 5.1,11:01,mwe,bur[n] er: but there is no 5.1
34,[11:02] <antisepticx> click the uninstall button lol,11:02,antisepticx,click the uninstall button lol
35,[11:02] <mwe> guest666: there is no 5.1. it's 5.04 or 5.10,11:02,mwe,guest666: there is no 5.1. it's 5.04 or 5.10
36,[11:02] <gnomefreak> mwe no there isnt but win users dont know that they think they can leave the 0 off,11:02,gnomefreak,mwe no there isnt but win users dont know that they think they can leave the 0 off
37,[11:02] <antisepticx> oh man,11:02,antisepticx,oh man
38,"[11:02] <guest666> 5.10 = 5,1",11:02,guest666,"5.10 = 5,1"
39,[11:02] <IdleOne> guest666>  install tcl via synaptic package manager,11:02,IdleOne> guest666, install tcl via synaptic package manager
40,[11:02] <guest666> no GUI!,11:02,guest666,no GUI!
41,[11:02] <Pygi> Idke: he doesnt have gui :P,11:02,Pygi,Idke: he doesnt have gui :P
42,[11:02] <guest666> i just need the package name,11:02,guest666,i just need the package name
43,"[11:02] <Pygi> k, wait a sec pls",11:02,Pygi,"k, wait a sec pls"
44,[11:02] <IdleOne> guest666>  5.10 = 5.1 only in mathematical terms,11:02,IdleOne> guest666, 5.10 = 5.1 only in mathematical terms
45,[11:03] <gnomefreak> apt-cache search tcl,11:03,gnomefreak,apt-cache search tcl
46,[11:03] <gnomefreak> it will output the names that have that in it,11:03,gnomefreak,it will output the names that have that in it
47,=== gnomefreak brb,,,
48,[11:03] <mwe> guest666: 5.10 is the october (10th month) release of 2005,11:03,mwe,guest666: 5.10 is the october (10th month) release of 2005
49,[11:03] <antisepticx> looking for what package?,11:03,antisepticx,looking for what package?
50,[11:03] <guest666> thanks gn0me,11:03,guest666,thanks gn0me
51,[11:04] <gnomefreak> yw,11:04,gnomefreak,yw
52,=== C-O-L-T [n=hunika@193.231.163.10]  has joined #ubuntu,,,
53,"[11:04] <guest666> anyone know what im missing and getting this(trying to compile eggdrop), checking for C compiler default output file name... configure: error: C compiler cannot create executables",11:04,guest666,"anyone know what im missing and getting this(trying to compile eggdrop), checking for C compiler default output file name... configure: error: C compiler cannot create executables"
54,[11:04] <antisepticx> opps just needed to read huh,11:04,antisepticx,opps just needed to read huh
55,"[11:04] <Pygi> guest: well, gcc :P",11:04,Pygi,"guest: well, gcc :P"
56,=== greenpenguin13 [n=greenpen@user-7570.l1.c2.dsl.pol.co.uk]  has joined #ubuntu,,,
57,[11:04] <guest666> gcc is there.....,11:04,guest666,gcc is there.....
58,"[11:04] <cleo> adamh: maybe you know what this means? It happens when I print from any windows client through IPP on cups printserver, http://paste.ubuntu-nl.org/6769 (debug loglevel) ... this continous till I get ""Unable to open /dev/null too many files open""",11:04,cleo,"adamh: maybe you know what this means? It happens when I print from any windows client through IPP on cups printserver, http://paste.ubuntu-nl.org/6769 (debug loglevel) ... this continous till I get ""Unable to open /dev/null too many files open"""
59,[11:04] <antisepticx> all of it,11:04,antisepticx,all of it
60,[11:04] <mwe> gnomefreak: or descriptions. you need apt-cache -n search to only search the names :),11:04,mwe,gnomefreak: or descriptions. you need apt-cache -n search to only search the names :)
61,[11:04] <sorush20> nickrud: yes i mean an animation like linspire,11:04,sorush20,nickrud: yes i mean an animation like linspire
62,"[11:04] <nickrud> guest666, sudo apt-get install build-essential , I would think",11:04,nickrud,"guest666, sudo apt-get install build-essential , I would think"
63,[11:04] <Pygi> tcl8.0 is the name guest :),11:04,Pygi,tcl8.0 is the name guest :)
64,[11:04] <antisepticx> correct,11:04,antisepticx,correct
65,[11:05] <C-O-L-T> gnomefreak: please help me http://ww2d.csoft.net/index.php?title=Introduction look at this,11:05,C-O-L-T,gnomefreak: please help me http://ww2d.csoft.net/index.php?title=Introduction look at this
66,[11:05] <Pygi> guest: and make sure you dont use gcc 4.0,11:05,Pygi,guest: and make sure you dont use gcc 4.0
67,[11:05] <antisepticx> yippee,11:05,antisepticx,yippee
68,[11:05] <Pygi> guest: it is troublesome,11:05,Pygi,guest: it is troublesome
69,[11:05] <antisepticx> 3.4,11:05,antisepticx,3.4
70,[11:05] <adamh> cleo: You'll have to put more -- there's no error at the bottom of that snippet.,11:05,adamh,cleo: You'll have to put more -- there's no error at the bottom of that snippet.
71,[11:05] <guest666> tcllib seemed to work too,11:05,guest666,tcllib seemed to work too
72,"[11:05] <nickrud> sorush20, ? I got lost in the chatter",11:05,nickrud,"sorush20, ? I got lost in the chatter"
73,=== agtnz [n=agtnz@219-89-73-8.ipnets.xtra.co.nz]  has joined #ubuntu,,,
74,"[11:05] <cleo> adamh: but thats it, the same message repeats",11:05,cleo,"adamh: but thats it, the same message repeats"
75,=== ulaas [n=ulaas@81.215.140.225]  has joined #ubuntu,,,
76,[11:06] <guest666> thanks nickrud,11:06,guest666,thanks nickrud
77,=== YankeeSoutherner [n=Keith@adsl-63-253-88.sav.bellsouth.net]  has joined #ubuntu,,,
78,"=== ulaas [n=ulaas@81.215.140.225]  has left #ubuntu [""Leaving""]",,,
79,"[11:06] <adamh> cleo: It means that /usr/lib/cups/backend/usb is exiting for some reason. That's all I can figure out, sorry :(",11:06,adamh,"cleo: It means that /usr/lib/cups/backend/usb is exiting for some reason. That's all I can figure out, sorry :("
80,"[11:07] <adamh> cleo: I'm having CUPS problems, too :P",11:07,adamh,"cleo: I'm having CUPS problems, too :P"
81,[11:07] <guest666> commands like  apt-get install build-essential just dont pop into someone's head ! :) and thats all i needed,11:07,guest666,commands like  apt-get install build-essential just dont pop into someone's head ! :) and thats all i needed
82,[11:07] <gnomefreak> ok back to ubuntu brb,11:07,gnomefreak,ok back to ubuntu brb
83,=== adamh wishes CUPS would give *him* some error messages...,,,
84,[11:07] <C-O-L-T> gnomefreak:??????????????,11:07,C-O-L-T,gnomefreak:??????????????
85,"[11:07] <nickrud> guest666, lol, no they don't :)",11:07,nickrud,"guest666, lol, no they don't :)"
86,[11:07] <antisepticx> you could've went to the ubuntu package site,11:07,antisepticx,you could've went to the ubuntu package site
87,[11:07] <cleo> adamh: uhm ;),11:07,cleo,adamh: uhm ;)
88,"=== Pygi [n=mario@83-131-244-182.adsl.net.t-com.hr]  has left #ubuntu [""Download]",,,
89,[11:08] <antisepticx> then do some dpkg -i,11:08,antisepticx,then do some dpkg -i
90,=== einand__ [n=einand@h251n4c1o1095.bredband.skanova.com]  has joined #ubuntu,,,
91,=== Nafallo [n=nnnnafal@ubuntu/member/nafallo]  has joined #ubuntu,,,
92,[11:08] <cleo> adamh: It does not happen If I print from another linux box ...,11:08,cleo,adamh: It does not happen If I print from another linux box ...
93,[11:08] <C-O-L-T> somebody can help me in installing ww2d program like google earth http://ww2d.csoft.net/index.php?title=Introduction,11:08,C-O-L-T,somebody can help me in installing ww2d program like google earth http://ww2d.csoft.net/index.php?title=Introduction
94,=== PsySine [n=sdfg@h24n1fls304o994.telia.com]  has joined #ubuntu,,,
95,"[11:08] <meshe> C-O-L-T: read the instructions the site you are quoting, they explain it there: http://ww2d.csoft.net/index.php?title=Download",11:08,meshe,"C-O-L-T: read the instructions the site you are quoting, they explain it there: http://ww2d.csoft.net/index.php?title=Download"
96,=== nickrud wonders about 'read',,,
97,[11:09] <antisepticx> lol,11:09,antisepticx,lol
98,"[11:09] <C-O-L-T> meshe: i am using linux for 3 months, i simpy can not make anything, just with adept",11:09,C-O-L-T,"meshe: i am using linux for 3 months, i simpy can not make anything, just with adept"
99,[11:09] <C-O-L-T> meshe: :)),11:09,C-O-L-T,meshe: :))
100,[11:09] <C-O-L-T> meshe: i need a guide,11:09,C-O-L-T,meshe: i need a guide
101,[11:09] <antisepticx> humm,11:09,antisepticx,humm
102,[11:10] <antisepticx> google,11:10,antisepticx,google
103,"[11:10] <meshe> you dont' need to make anything, you need to download the files, and unzip them... read the page i just quoted",11:10,meshe,"you dont' need to make anything, you need to download the files, and unzip them... read the page i just quoted"
104,=== nickrud wonders about 'read about what',,,
105,=== Zambba_ [n=sami@alfa.lag.in]  has joined #ubuntu,,,
106,[11:10] <antisepticx> readme,11:10,antisepticx,readme
107,=== flyphisher [n=sed@c-67-172-227-75.hsd1.ut.comcast.net]  has joined #ubuntu,,,
108,[11:10] <C-O-L-T> meshe: i will try it,11:10,C-O-L-T,meshe: i will try it
109,[11:10] <antisepticx> install,11:10,antisepticx,install
110,[11:10] <IdleOne> !tell mesh about read,11:10,IdleOne,!tell mesh about read
111,[11:10] <IdleOne> !tell meshe  about read,11:10,IdleOne,!tell meshe  about read
112,=== haasteem [n=haasteem@209-161-237-179.dsl.look.ca]  has joined #ubuntu,,,
113,=== BearHunter [n=hdskfjhh@60-241-100-105.tpgi.com.au]  has joined #ubuntu,,,
114,=== gnomefreak [n=gnomefre@adsl-221-126-247.rmo.bellsouth.net]  has joined #ubuntu,,,
115,=== JRlinux [n=JRlinux@gw02.applegatebroadband.net]  has joined #ubuntu,,,
116,=== zorin [n=zorin88@host86-132-154-247.range86-132.btcentralplus.com]  has joined #ubuntu,,,
117,=== thegladiator [n=thegladi@202.83.46.131]  has joined #ubuntu,,,
118,[11:11] <BearHunter> I am trying to dual boot ubuntu with windows and having a problem can someone help me?,11:11,BearHunter,I am trying to dual boot ubuntu with windows and having a problem can someone help me?
119,[11:11] <thegladiator> can any one connect to www.kde-look.org ?,11:11,thegladiator,can any one connect to www.kde-look.org ?
120,=== moodog [n=cj@82-37-43-182.cable.ubr02.brom.blueyonder.co.uk]  has joined #ubuntu,,,
121,"[11:11] <haasteem> hi, could anybody please tell how to change the keyboard layout when using blackbox?",11:11,haasteem,"hi, could anybody please tell how to change the keyboard layout when using blackbox?"
122,[11:11] <antisepticx> any good dri/drm questions today,11:11,antisepticx,any good dri/drm questions today
123,[11:12] <antisepticx> I hate those,11:12,antisepticx,I hate those
124,[11:12] <haasteem> gnome-keyboard-properties doesn't work,11:12,haasteem,gnome-keyboard-properties doesn't work
125,=== sobersabre [n=Bilbo@l192-117-118-8.broadband.actcom.net.il]  has joined #ubuntu,,,
126,[11:12] <BearHunter> i have windows installed on hda and are trying to install ubuntu on hdb,11:12,BearHunter,i have windows installed on hda and are trying to install ubuntu on hdb
127,"[11:12] <thegladiator> i wonder if its my browser settings , please can someone check the site is accepting conenctions ?",11:12,thegladiator,"i wonder if its my browser settings , please can someone check the site is accepting conenctions ?"
128,[11:12] <C-O-L-T> meshe: in case that i fail installing it please help me,11:12,C-O-L-T,meshe: in case that i fail installing it please help me
129,[11:12] <nalioth> BearHunter: the grub needs to go on hda,11:12,nalioth,BearHunter: the grub needs to go on hda
130,"=== moodog [n=cj@82-37-43-182.cable.ubr02.brom.blueyonder.co.uk]  has left #ubuntu [""Leaving""]",,,
131,[11:12] <C-O-L-T> meshe: i am following the instructions now :),11:12,C-O-L-T,meshe: i am following the instructions now :)
132,[11:13] <sobersabre> hi guys. does anybody know who's in charge of gdb on breezy for amd64 ?,11:13,sobersabre,hi guys. does anybody know who's in charge of gdb on breezy for amd64 ?
133,[11:13] <IdleOne> thegladiator>  nope,11:13,IdleOne> thegladiator, nope
134,[11:13] <jadewolf> using cdrecord how would I burn this.iso to a cdr on /dev/hdd?,11:13,jadewolf,using cdrecord how would I burn this.iso to a cdr on /dev/hdd?
135,[11:13] <BearHunter> nalioth: how do i do that?,11:13,BearHunter,nalioth: how do i do that?
