,raw,timestamp,user,message
0,"[05:40] <Jbirk> Serriously, it detected my Laptop's 1920 x 1200 and my NIC, and my Wireless Card, and sound device",05:40,Jbirk,"Serriously, it detected my Laptop's 1920 x 1200 and my NIC, and my Wireless Card, and sound device"
1,[05:40] <rellim> what replaced hotplug?,05:40,rellim,what replaced hotplug?
2,[05:40] <rellim> anyone??,05:40,rellim,anyone??
3,[05:40] <SEJeff> Jbirk: Glad to help even though ardchoille beat me to the answer you needed,05:40,SEJeff,Jbirk: Glad to help even though ardchoille beat me to the answer you needed
4,"[05:41] <ardchoille> Jbirk: This is the best channel on freenode, IMHO. Also, visit http://ubuntuforums.org  that's the best forums :)",05:41,ardchoille,"Jbirk: This is the best channel on freenode, IMHO. Also, visit http://ubuntuforums.org  that's the best forums :)"
5,=== rellim [n=max@ip70-179-171-74.dl.dl.cox.net]  has left #ubuntu [],,,
6,"[05:41] <GoDawgs> nalioth, how goes it dude?",05:41,GoDawgs,"nalioth, how goes it dude?"
7,"[05:41] <bcron> Jbirk, and saved you countless hours of ""learning""",05:41,bcron,"Jbirk, and saved you countless hours of ""learning"""
8,[05:41] <nalioth> GoDawgs: come on into #ubuntu-offtopic,05:41,nalioth,GoDawgs: come on into #ubuntu-offtopic
9,=== Fracture [n=Fracture@dsl-202-173-191-84.qld.westnet.com.au]  has joined #ubuntu,,,
10,=== tuxvix [n=tuxvix@pdpc/supporter/student/tuxvix]  has joined #ubuntu,,,
11,[05:41] <tuxvix> hello,05:41,tuxvix,hello
12,[05:41] <tuxvix> does any one know what other command I can use to download remote files from shell,05:41,tuxvix,does any one know what other command I can use to download remote files from shell
13,[05:41] <SEJeff> rellim: because hotplug was integrated into HAL and the kernel. hotplug itsself has been deprecated for awhile,05:41,SEJeff,rellim: because hotplug was integrated into HAL and the kernel. hotplug itsself has been deprecated for awhile
14,[05:41] <tuxvix> other then wget,05:41,tuxvix,other then wget
15,[05:41] <Jbirk> I checked out the forums,05:41,Jbirk,I checked out the forums
16,[05:42] <Jbirk> google sent me there,05:42,Jbirk,google sent me there
17,"[05:42] <DrkLrd> rast4_, nah vlc has same prob",05:42,DrkLrd,"rast4_, nah vlc has same prob"
18,[05:42] <ardchoille> Jbirk: Good to see you're using google :),05:42,ardchoille,Jbirk: Good to see you're using google :)
