,raw,timestamp,user,message
0,[04:19] <arrenlex> cymuHep: You were answered.,04:19,arrenlex,cymuHep: You were answered.
1,[04:19] <noelferreira> did you see the pastebin arrenlex? it was working fine. but now i installed new ati drivers and a got that error,04:19,noelferreira,did you see the pastebin arrenlex? it was working fine. but now i installed new ati drivers and a got that error
2,[04:19] <arrenlex> noelferreira: Why did you do this if it was working fine? =P,04:19,arrenlex,noelferreira: Why did you do this if it was working fine? =P
3,[04:19] <cld2> I need help with /etc/init.d/bluetooth I cant seem to get hidd started. if I do hidd --server hidd -search from the cli it works but wont hold that config after a reboot. ideas?,04:19,cld2,I need help with /etc/init.d/bluetooth I cant seem to get hidd started. if I do hidd --server hidd -search from the cli it works but wont hold that config after a reboot. ideas?
4,"[04:19] <LineOf7s> cld2:  If there's an OSS alternative that works just as well (or near-as-dammit), I'll go with that and be happy about it.  If not, I'll use whatever I need to in order to get the functionality I'm used to and/or need.  I might personally love .oggs with a passion, but no-one else I know has heard of them.  mp3 is a necessary evil (in a very loose usage of the term 'necessary').",04:19,LineOf7s,"cld2:  If there's an OSS alternative that works just as well (or near-as-dammit), I'll go with that and be happy about it.  If not, I'll use whatever I need to in order to get the functionality I'm used to and/or need.  I might personally love .oggs with a passion, but no-one else I know has heard of them.  mp3 is a necessary evil (in a very loose usage of the term 'necessary')."
5,[04:19] <arrenlex> jeffm515: Does this work? http://fredrik.hubbe.net/plugger/menu.html?f=test.mpg,04:19,arrenlex,jeffm515: Does this work? http://fredrik.hubbe.net/plugger/menu.html?f=test.mpg
6,[04:20] <noelferreira> because there where new drivers. so i thought it were better,04:20,noelferreira,because there where new drivers. so i thought it were better
7,"[04:20] <lupine_85> .mp3 is patented, but that doesn't make it evil :p",04:20,lupine_85,".mp3 is patented, but that doesn't make it evil :p"
8,=== shedi [n=siggi@inferno.lhi.is]  has joined #ubuntu,,,
9,[04:20] <jeffm515> nope,04:20,jeffm515,nope
10,[04:20] <jeffm515> arrenlex: nope,04:20,jeffm515,arrenlex: nope
11,[04:20] <shogunx> software patents are a joke anyway,04:20,shogunx,software patents are a joke anyway
12,[04:20] <LineOf7s> lupine:  Depends who you ask.  :o),04:20,LineOf7s,lupine:  Depends who you ask.  :o)
13,=== Propietario_ [n=Propieta@189.156.250.60]  has joined #ubuntu,,,
14,[04:20] <cld2> LineOf7s: yeah true. when I can find flac or other lossless i will rip down to ogg. but you just dont find anything in ogg. :( and converting from mp3 to ogg = shite.,04:20,cld2,LineOf7s: yeah true. when I can find flac or other lossless i will rip down to ogg. but you just dont find anything in ogg. :( and converting from mp3 to ogg = shite.
15,"[04:20] <arrenlex> LineOf7s: Actually, to my vast surprise I found that ALL my totally computer-n00b friends on Windows XP who don't know the location of the control panel can play .ogg files.",04:20,arrenlex,"LineOf7s: Actually, to my vast surprise I found that ALL my totally computer-n00b friends on Windows XP who don't know the location of the control panel can play .ogg files."
