,raw,timestamp,user,message
0,[09:14] <Wulframn> logical_: there will still be a filesystem on it. Just because you deleted the files doesn't mean you deleted the filesystem.,09:14,Wulframn,logical_: there will still be a filesystem on it. Just because you deleted the files doesn't mean you deleted the filesystem.
1,"[09:14] <cynicallemon> rwsq1: we i feel we are all a victim of the ""linux is secure"" syndrome",09:14,cynicallemon,"rwsq1: we i feel we are all a victim of the ""linux is secure"" syndrome"
2,"[09:15] <logical_> Wulframn seems like you dont understand me,  forget what is on the usb, i just want to change the label of the usb, the name of the usb,  like if it was called USB1 i want to rename it to logicals usb...",09:15,logical_,"Wulframn seems like you dont understand me,  forget what is on the usb, i just want to change the label of the usb, the name of the usb,  like if it was called USB1 i want to rename it to logicals usb..."
3,[09:15] <Wulframn> cynicallemon: it's because that's what the fanboys tout as one of its primary advantages.,09:15,Wulframn,cynicallemon: it's because that's what the fanboys tout as one of its primary advantages.
4,[09:15] <cynicallemon> wait until systemd becomes the #1 attack vector,09:15,cynicallemon,wait until systemd becomes the #1 attack vector
5,"[09:15] <rwsq1> cynicallemon, I think the point is that everything is out in the open",09:15,rwsq1,"cynicallemon, I think the point is that everything is out in the open"
6,[09:16] <Wulframn> logical_: Your ability to change the USB's label depends on the filesystem type on the USB.,09:16,Wulframn,logical_: Your ability to change the USB's label depends on the filesystem type on the USB.
7,[09:16] <logical_> wulframn it is fat32,09:16,logical_,wulframn it is fat32
8,[09:16] <cynicallemon> i like the fact that openbsd chroots their own httpd server by default,09:16,cynicallemon,i like the fact that openbsd chroots their own httpd server by default
9,"[09:16] <Wulframn> logical_: thank you, just a moment",09:16,Wulframn,"logical_: thank you, just a moment"
10,"[09:16] <rwsq1> this is by far the worst bug I've encountered in 14 years, and it's been sorted out reasonably efficiently, and it's actually probably not as severe as first thought. But the point is we can all see what's happening. If it was a bug in OSX or Windows we woudln't know what was going on until there was an update.",09:16,rwsq1,"this is by far the worst bug I've encountered in 14 years, and it's been sorted out reasonably efficiently, and it's actually probably not as severe as first thought. But the point is we can all see what's happening. If it was a bug in OSX or Windows we woudln't know what was going on until there was an update."
11,"[09:17] <rwsq1> zundrli, I am using such a setup",09:17,rwsq1,"zundrli, I am using such a setup"
12,[09:17] <Wulframn> logical_: do you know the USB's location? If not please use fdisk -l,09:17,Wulframn,logical_: do you know the USB's location? If not please use fdisk -l
13,[09:17] <zundrli> do you have the same problem rwsql,09:17,zundrli,do you have the same problem rwsql
14,[09:17] <rwsq1> not as far as I can see,09:17,rwsq1,not as far as I can see
15,[09:17] <rwsq1> are your monitors of identical resolution?,09:17,rwsq1,are your monitors of identical resolution?
16,[09:17] <p0a> Hello I have a netbook here with ubuntu installed but the person who is using it does not know the password,09:17,p0a,Hello I have a netbook here with ubuntu installed but the person who is using it does not know the password
17,[09:17] <p0a> the username is 'user',09:17,p0a,the username is 'user'
18,[09:18] <p0a> can someone guess what the password is? The person is computer illiterate and he bought the computer,09:18,p0a,can someone guess what the password is? The person is computer illiterate and he bought the computer
19,[09:18] <zundrli> no one is 1920x1080 (monitor1) and 1280x1024 (monitor2),09:18,zundrli,no one is 1920x1080 (monitor1) and 1280x1024 (monitor2)
20,[09:18] <rwsq1> p0a have you tried booting into single user mode?,09:18,rwsq1,p0a have you tried booting into single user mode?
21,[09:18] <rwsq1> I guess that's your problem zundrli,09:18,rwsq1,I guess that's your problem zundrli
22,[09:18] <p0a> rwsq1: What do you mean by that?,09:18,p0a,rwsq1: What do you mean by that?
23,"[09:18] <Wulframn> p0a: No we can't, but we can help you setup a new password.",09:18,Wulframn,"p0a: No we can't, but we can help you setup a new password."
24,[09:18] <Ben64> !lostpassword | p0a,09:18,Ben64,!lostpassword | p0a
25,"[09:18] <ubottu> p0a: Forgot your password? See https://help.ubuntu.com/community/LostPassword What's the root password? See !sudo. Don't see *** in password prompts? That's normal. Sudo doesn't ask for your password? It remembers you for several minutes. Please use strong passwords, see https://help.ubuntu.com/community/StrongPasswords",09:18,ubottu,"p0a: Forgot your password? See https://help.ubuntu.com/community/LostPassword What's the root password? See !sudo. Don't see *** in password prompts? That's normal. Sudo doesn't ask for your password? It remembers you for several minutes. Please use strong passwords, see https://help.ubuntu.com/community/StrongPasswords"
26,"[09:18] <LainProtocol7> p0a: god, or sex",09:18,LainProtocol7,"p0a: god, or sex"
27,"[09:18] <logical_> Wulframn fdisk -l gives me nothing in terminal, but i know that the usb drive is in /mount/logical placed",09:18,logical_,"Wulframn fdisk -l gives me nothing in terminal, but i know that the usb drive is in /mount/logical placed"
28,[09:18] <p0a> LainProtocol7: love?,09:18,p0a,LainProtocol7: love?
29,[09:19] <zundrli> rwsql many people have that problem and noone knows why,09:19,zundrli,rwsql many people have that problem and noone knows why
30,[09:19] <NaStYdoG> 7,09:19,NaStYdoG,7
31,[09:19] <zundrli> rwsql its fine for twitch.tv but not for youtube,09:19,zundrli,rwsql its fine for twitch.tv but not for youtube
32,"[09:19] <cynicallemon> rwsq1: as u state being in the open, linux has been ""secure"" by obscurity, not so obscure anymore",09:19,cynicallemon,"rwsq1: as u state being in the open, linux has been ""secure"" by obscurity, not so obscure anymore"
33,[09:19] <Wulframn> logical_: you need /dev/sdb1 (or something like that),09:19,Wulframn,logical_: you need /dev/sdb1 (or something like that)
34,[09:19] <p0a> Ben64: thank you,09:19,p0a,Ben64: thank you
35,"[09:20] <EriC^^> logical_: go to the dash > type disks, select your disk, click on the partition, click the gear icon, select edit filesystem > edit the label",09:20,"EriC^^> logical_: go to the dash > type disks, select your disk, click on the partition, click the gear icon, select edit filesystem ",edit the label
36,[09:21] <logical_> wulframn it is /dev/sdb1,09:21,logical_,wulframn it is /dev/sdb1
37,"[09:21] <rwsq1> p0a if you reboot, at the grub prompt you should get a recovery mode option",09:21,rwsq1,"p0a if you reboot, at the grub prompt you should get a recovery mode option"
38,"[09:21] <Wulframn> logical_: sudo mlabel -i /dev/sdb1 -s ::""<new label> """,09:21,"Wulframn> logical_: sudo mlabel -i /dev/sdb1 -s ::""<new label",""""
39,[09:22] <Wulframn> Or do what EriC^^ said,09:22,Wulframn,Or do what EriC^^ said
