,raw,timestamp,user,message
0,[04:59] <jimisrvrox> Cryptic_Donkey: well if I was technically sound with *nix im sure I could figure a way out to make ends meet...I was thinking about hacking through an arch system until I got one done but I do not have net access on that machine as of now to download packages necessary so I had to halt that,04:59,jimisrvrox,Cryptic_Donkey: well if I was technically sound with *nix im sure I could figure a way out to make ends meet...I was thinking about hacking through an arch system until I got one done but I do not have net access on that machine as of now to download packages necessary so I had to halt that
1,[04:59] <n2diy> jasonmchristos: mondo might do what you want?,04:59,n2diy,jasonmchristos: mondo might do what you want?
2,[04:59] <fryguy> jasonmchristos: as far as I know that isn't doable.  Best case would be to use disk backup/recovery software like dd.,04:59,fryguy,jasonmchristos: as far as I know that isn't doable.  Best case would be to use disk backup/recovery software like dd.
3,[04:59] <mi1> okie.,04:59,mi1,okie.
4,"[04:59] <tonsofpcs> video as .mts, cool",04:59,tonsofpcs,"video as .mts, cool"
5,"[04:59] <billybigrigger> tonsofpcs, am i sol with .mts video? its a sony format or what?",04:59,billybigrigger,"tonsofpcs, am i sol with .mts video? its a sony format or what?"
6,[04:59] <vimpulse> mib_uasgme4u:  yes.  But first please change your nickname.  See www.irchelp.com for how,04:59,vimpulse,mib_uasgme4u:  yes.  But first please change your nickname.  See www.irchelp.com for how
7,"[05:00] <mi1> vimpulse, one last thing, how can i remount back to  normal mount option if in case i give up(not wanting to recover in the end)",05:00,mi1,"vimpulse, one last thing, how can i remount back to  normal mount option if in case i give up(not wanting to recover in the end)"
8,"[05:00] <billybigrigger> tonsofpcs, what apps do you use in ubuntu? im in gnome",05:00,billybigrigger,"tonsofpcs, what apps do you use in ubuntu? im in gnome"
9,"[05:00] <vimpulse> mi1:  just reboot, and it will be back.",05:00,vimpulse,"mi1:  just reboot, and it will be back."
10,[05:00] <jasonmchristos> n2diy: brb i am going to look up mondo,05:00,jasonmchristos,n2diy: brb i am going to look up mondo
11,[05:00] <owen1> is there tweetdeck but as a website?,05:00,owen1,is there tweetdeck but as a website?
12,"[05:00] <mi1> vimpulse,i mean the mount optioin we set earlier",05:00,mi1,"vimpulse,i mean the mount optioin we set earlier"
13,[05:00] <vimpulse> mi1:  rebooting will reset it to rw.,05:00,vimpulse,mi1:  rebooting will reset it to rw.
