,raw,timestamp,user,message,file_ind
0,"[07:42] <Haohmaru> alkisg i was trying to set it up so that two people can collaborate on a 3rd machine's desktop, however, the client app (at least on windows) captures the mouse movement at all times",07:42,Haohmaru," alkisg i was trying to set it up so that two people can collaborate on a 3rd machine's desktop, however, the client app (at least on windows) captures the mouse movement at all times",0
1,"[07:42] <alkisg> Haohmaru: I'm using x2go to gain access alone, and then reverse vnc to share it with others",07:42,alkisg," Haohmaru: I'm using x2go to gain access alone, and then reverse vnc to share it with others",1
2,"[07:43] <Start> i got a ""upstart"" internal error and the computer doesn't connect anymore either wifi or wired and i find no information on the internet :\",07:43,Start," i got a ""upstart"" internal error and the computer doesn't connect anymore either wifi or wired and i find no information on the internet :\",2
3,"[07:43] <alkisg> Haohmaru: for example, to share your screen with me, you only need to run `x11vnc -connect my-ip`",07:43,alkisg," Haohmaru: for example, to share your screen with me, you only need to run `x11vnc -connect my-ip`",3
4,"[07:43] <alkisg> You can share x2go screens or whatever other, that way",07:43,alkisg," You can share x2go screens or whatever other, that way",4
5,=== Start is now known as Starski,,,,5
6,[07:43] <Haohmaru> alkisg opengl is involved in the whole thing btw,07:43,Haohmaru, alkisg opengl is involved in the whole thing btw,6
7,"[07:43] <alkisg> Ah, that's a good reason not to use x2go",07:43,alkisg," Ah, that's a good reason not to use x2go",7
8,[07:44] <alkisg> (or anything remote :D),07:44,alkisg, (or anything remote :D),8
9,"[07:44] <Haohmaru> well, i managed to get the opengl running thru turbovnc (after completely destroying the lubuntu before that with the nvidia driver troubles)",07:44,Haohmaru," well, i managed to get the opengl running thru turbovnc (after completely destroying the lubuntu before that with the nvidia driver troubles)",9
10,[07:45] <Haohmaru> so now i don't want to do any extra (wrong) steps ;],07:45,Haohmaru, so now i don't want to do any extra (wrong) steps ;],10
11,[07:46] <akik> is there a way to disable the boot-time framebuffer? (14.04),07:46,akik, is there a way to disable the boot-time framebuffer? (14.04),11
12,"[07:46] <wafflejock> OlofL, you shouldn't have a problem if you are just switching only issue seems to be it turns the top bar black to match gnome theming and doesn't switch it back if you remove the package for it, would still recommend taking a backup before installing though",07:46,wafflejock," OlofL, you shouldn't have a problem if you are just switching only issue seems to be it turns the top bar black to match gnome theming and doesn't switch it back if you remove the package for it, would still recommend taking a backup before installing though",12
13,"[07:46] <wafflejock> OlofL, http://askubuntu.com/questions/766071/install-gnome-shell-on-ubuntu-16-04",07:46,wafflejock," OlofL, http://askubuntu.com/questions/766071/install-gnome-shell-on-ubuntu-16-04",13
14,"[07:52] <jushur> OlofL: make a new user, test it out as login shell on that user, and not your own user?",07:52,jushur," OlofL: make a new user, test it out as login shell on that user, and not your own user?",14
15,[07:52] <hateball> Haohmaru: is the service chmod+x ?,07:52,hateball, Haohmaru: is the service chmod+x ?,15
16,[07:52] <jushur> OlofL: that way you dont mess up your current config.,07:52,jushur, OlofL: that way you dont mess up your current config.,16
17,[07:53] <Haohmaru> hateball the tvnc.service file?,07:53,Haohmaru, hateball the tvnc.service file?,17
18,=== jackNemrod_ is now known as jackNemrod,,,,18
19,[07:55] <hateball> Haohmaru: yea,07:55,hateball, Haohmaru: yea,19
20,[07:55] <Haohmaru> oops.. it is now,07:55,Haohmaru, oops.. it is now,20
21,"[07:59] <marech> heyy! about that latest glibc bug, where you couldn't resolve dns. which is latest stable release for ubuntu 16.04?",07:59,marech," heyy! about that latest glibc bug, where you couldn't resolve dns. which is latest stable release for ubuntu 16.04?",21
22,=== alexandre9099_ is now known as alexandre9099,,,,22
23,[08:03] <ducasse> !info libc6 xenial,08:03,ducasse, !info libc6 xenial,23
24,"[08:03] <ubottu> libc6 (source: glibc): GNU C Library: Shared libraries. In component main, is required. Version 2.23-0ubuntu7 (xenial), package size 2221 kB, installed size 9581 kB",08:03,ubottu," libc6 (source: glibc): GNU C Library: Shared libraries. In component main, is required. Version 2.23-0ubuntu7 (xenial), package size 2221 kB, installed size 9581 kB",24
25,"[08:03] <marech> oh, thanks! :)",08:03,marech," oh, thanks! :)",25
26,[08:04] <ducasse> marech: you can also check this on packages.ubuntu.com,08:04,ducasse, marech: you can also check this on packages.ubuntu.com,26
27,"[08:05] <marech> nice, every day learning something new",08:05,marech," nice, every day learning something new",27
28,=== Lee_ is now known as Guest29051,,,,28
29,[08:07] <nanodrone> i tried setting grub timeout to zero but it didn't work. i'm on 16.10.,08:07,nanodrone, i tried setting grub timeout to zero but it didn't work. i'm on 16.10.,29
30,[08:08] <Haohmaru> o_O ban has reason now? wow,08:08,Haohmaru, o_O ban has reason now? wow,30
31,"[08:09] <alkisg> nanodrone, do you want to hide grub?",08:09,alkisg," nanodrone, do you want to hide grub?",31
32,[08:09] <nanodrone> yup completely,08:09,nanodrone, yup completely,32
33,"[08:10] <alkisg> nanodrone: grub is hidden by default via GRUB_HIDDEN_TIMEOUT=0 unless if you have multiple operating systems, in which case it's overriden later",08:10,alkisg," nanodrone: grub is hidden by default via GRUB_HIDDEN_TIMEOUT=0 unless if you have multiple operating systems, in which case it's overriden later",33
34,[08:11] <nanodrone> i'm editing the /etc/default/grub file.,08:11,nanodrone, i'm editing the /etc/default/grub file.,34
35,[08:11] <nanodrone> then running update-grub,08:11,nanodrone, then running update-grub,35
36,[08:11] <ducasse> did you run update-grub?,08:11,ducasse, did you run update-grub?,36
37,[08:11] <ducasse> ok,08:11,ducasse, ok,37
38,[08:11] <nanodrone> it used to work just fine.,08:11,nanodrone, it used to work just fine.,38
39,[08:11] <alkisg> nanodrone: put your /boot/grub/grub.cfg to pastebin,08:11,alkisg, nanodrone: put your /boot/grub/grub.cfg to pastebin,39
40,"[08:11] <kstrozyk> frameborder=""1""",08:11,kstrozyk," frameborder=""1""",40
41,[08:12] <kstrozyk> #mainHeader nav{,08:12,kstrozyk, #mainHeader nav{,41
42,[08:12] <kstrozyk> width:100%;,08:12,kstrozyk, width:100%;,42
43,[08:12] <kstrozyk> height:30px;,08:12,kstrozyk, height:30px;,43
44,[08:12] <kstrozyk> position:relative;,08:12,kstrozyk, position:relative;,44
45,[08:12] <kstrozyk> top:200px;,08:12,kstrozyk, top:200px;,45
46,"[08:12] <Haohmaru> hm.. now ""reboot"" takes very long time (longer than my patience) .. could this have happened due to my tvnc.service?",08:12,Haohmaru," hm.. now ""reboot"" takes very long time (longer than my patience) .. could this have happened due to my tvnc.service?",46
47,"[08:12] <alkisg> Haohmaru: yes, services can block shutdown/reboot",08:12,alkisg," Haohmaru: yes, services can block shutdown/reboot",47
48,[08:13] <nanodrone> on paste.ubuntu?,08:13,nanodrone, on paste.ubuntu?,48
49,[08:13] <alkisg> Yup,08:13,alkisg, Yup,49
50,[08:14] <alkisg> Include your /etc/default/grub too,08:14,alkisg, Include your /etc/default/grub too,50
51,[08:16] <slawek> siema linuksowe swiry,08:16,slawek, siema linuksowe swiry,51
52,"[08:16] <Haohmaru> crap, i need to start the turbovnc service only after the user logs into his desktop",08:16,Haohmaru," crap, i need to start the turbovnc service only after the user logs into his desktop",52
53,=== plamen is now known as xryz,,,,53
54,[08:17] <slawek> i think you are glupi,08:17,slawek, i think you are glupi,54
55,[08:18] <akik> !pl,08:18,akik, !pl,55
56,[08:18] <ubottu> Na tym kanale uzywamy tylko jezyka angielskiego. Mozesz uzyskac pomoc w jezyku polskim na #ubuntu-pl.,08:18,ubottu, Na tym kanale uzywamy tylko jezyka angielskiego. Mozesz uzyskac pomoc w jezyku polskim na #ubuntu-pl.,56
57,"[08:18] <nanodrone> alkisg, did that work",08:18,nanodrone," alkisg, did that work",57
58,"[08:18] <alkisg> nanodrone: you don't have windows, so by default grub is hidden",08:18,alkisg," nanodrone: you don't have windows, so by default grub is hidden",58
59,[08:19] <alkisg> I.e. you only need to restore a default /etc/default/grub,08:19,alkisg, I.e. you only need to restore a default /etc/default/grub,59
60,[08:19] <nanodrone> I do have windows.,08:19,nanodrone, I do have windows.,60
61,[08:19] <Artur_> witam,08:19,Artur_, witam,61
62,[08:19] <nanodrone> I can select windows from grub.,08:19,nanodrone, I can select windows from grub.,62
63,[08:19] <Artur_> kto pl?,08:19,Artur_, kto pl?,63
64,[08:19] <alkisg> nanodrone: ah sorry I missed it,08:19,alkisg, nanodrone: ah sorry I missed it,64
65,[08:20] <Artur_> kto pl?,08:20,Artur_, kto pl?,65
66,=== Krzysiekhuj is now known as pacala,,,,66
67,[08:20] <akik> !pl,08:20,akik, !pl,67
68,[08:20] <Artur_> !pl,08:20,Artur_, !pl,68
69,[08:20] <ubottu> Na tym kanale uzywamy tylko jezyka angielskiego. Mozesz uzyskac pomoc w jezyku polskim na #ubuntu-pl.,08:20,ubottu, Na tym kanale uzywamy tylko jezyka angielskiego. Mozesz uzyskac pomoc w jezyku polskim na #ubuntu-pl.,69
70,=== pacala is now known as krzysiekk,,,,70
71,[08:20] <nanodrone> win10 + ubuntu 16.10.,08:20,nanodrone, win10 + ubuntu 16.10.,71
72,[08:20] <krzysiekk> Siemka kto pl,08:20,krzysiekk, Siemka kto pl,72
73,[08:20] <tprygiel> twoja stara,08:20,tprygiel, twoja stara,73
74,[08:20] <Artur_> zamknij ryj :),08:20,Artur_, zamknij ryj :),74
75,=== krzysiekk is now known as Krzysiekk,,,,75
76,[08:21] <akik> artur: it means that you should write in english :),08:21,akik, artur: it means that you should write in english :),76
77,[08:21] <wsibilski> czesc szukam dziewczyny ktora chce sie ruchac,08:21,wsibilski, czesc szukam dziewczyny ktora chce sie ruchac,77
78,[08:21] <wsibilski> hi,08:21,wsibilski, hi,78
79,[08:21] <wsibilski> gringos,08:21,wsibilski, gringos,79
80,"[08:21] <alkisg> nanodrone: check this line in your grub.cfg: if [ ""${timeout}"" = 0 ]; then   set timeout=10 fi",08:21,alkisg," nanodrone: check this line in your grub.cfg: if [ ""${timeout}"" = 0 ]; then   set timeout=10 fi",80
81,[08:21] <Artur_> i dont  speak english fucking troll,08:21,Artur_, i dont  speak english fucking troll,81
82,[08:22] <Artur_> siata fakap,08:22,Artur_, siata fakap,82
83,[08:22] <alkisg> nanodrone: that's what overrides your 0 timeout,08:22,alkisg, nanodrone: that's what overrides your 0 timeout,83
84,"[08:22] <nanodrone> alkisg, okay just a sec.",08:22,nanodrone," alkisg, okay just a sec.",84
85,[08:22] <wsibilski> artur get the fuck out,08:22,wsibilski, artur get the fuck out,85
86,[08:22] <wsibilski> mothafucca,08:22,wsibilski, mothafucca,86
87,[08:22] <ducasse> !language,08:22,ducasse, !language,87
88,"[08:22] <ubottu> Please avoid any language that may be considered offensive, including acronyms and obfuscation of such - also see https://wiki.ubuntu.com/IRC/Guidelines || The main channels are English only, for other languages, see https://wiki.ubuntu.com/IRC/ChannelList",08:22,ubottu," Please avoid any language that may be considered offensive, including acronyms and obfuscation of such - also see https://wiki.ubuntu.com/IRC/Guidelines || The main channels are English only, for other languages, see https://wiki.ubuntu.com/IRC/ChannelList",88
89,[08:22] <Krzysiekk> wsibilski can you shut the fuck up?,08:22,Krzysiekk, wsibilski can you shut the fuck up?,89
90,[08:23] <Krzysiekk> GOWNO XDDD,08:23,Krzysiekk, GOWNO XDDD,90
91,[08:23] <slawek> hello,08:23,slawek, hello,91
92,=== slawek is now known as Glanden,,,,92
93,[08:23] <Glanden> hejka linuksowe swiry,08:23,Glanden, hejka linuksowe swiry,93
94,[08:23] <Artur_> I welcome drupal freaks,08:23,Artur_, I welcome drupal freaks,94
95,"[08:23] <alkisg> nanodrone: I don't know of a way around it, but check if this helps: GRUB_TIMEOUT=00",08:23,alkisg," nanodrone: I don't know of a way around it, but check if this helps: GRUB_TIMEOUT=00",95
96,"[08:23] <nanodrone> i'm gonna try setting it to 1 and reboot, i'll be back.",08:23,nanodrone," i'm gonna try setting it to 1 and reboot, i'll be back.",96
97,[08:23] <alkisg> nanodrone: and update-grub,08:23,alkisg, nanodrone: and update-grub,97
98,[08:23] <Glanden> gra ktos w szachy,08:23,Glanden, gra ktos w szachy,98
99,[08:23] <Glanden> ?,08:23,Glanden, ?,99
100,"[08:24] <nanodrone> it's weird tho, it was workign fine earlier.",08:24,nanodrone," it's weird tho, it was workign fine earlier.",100
101,[08:24] <akik> !pl | Glanden,08:24,akik, !pl | Glanden,101
102,[08:24] <ubottu> Glanden: Na tym kanale uzywamy tylko jezyka angielskiego. Mozesz uzyskac pomoc w jezyku polskim na #ubuntu-pl.,08:24,ubottu, Glanden: Na tym kanale uzywamy tylko jezyka angielskiego. Mozesz uzyskac pomoc w jezyku polskim na #ubuntu-pl.,102
103,[08:24] <Krzysiekk> akik,08:24,Krzysiekk, akik,103
104,[08:24] <Krzysiekk> STFU,08:24,Krzysiekk, STFU,104
105,[08:24] <ducasse> Krzysiekk: watch the language,08:24,ducasse, Krzysiekk: watch the language,105
106,[08:25] <Glanden> ducasse pajacu nie pouczaj ja tu jestem nauczycielem,08:25,Glanden, ducasse pajacu nie pouczaj ja tu jestem nauczycielem,106
107,[08:25] <Artur_> I like extreme sports mainly chess,08:25,Artur_, I like extreme sports mainly chess,107
108,[08:26] <Krzysiekk> ducasse watch the shut the fuck up,08:26,Krzysiekk, ducasse watch the shut the fuck up,108
109,[08:27] <Haohmaru> hm.. so if i want to start turbovnc server only after the specific user logs into the desktop (because i need display :0 to be running for the opengl magic) .. i should do it from .xprofile instead of systemd?,08:27,Haohmaru, hm.. so if i want to start turbovnc server only after the specific user logs into the desktop (because i need display :0 to be running for the opengl magic) .. i should do it from .xprofile instead of systemd?,109
110,[08:27] <Lukker> hello,08:27,Lukker, hello,110
111,[08:27] <Krzysiekk> jest tu jakis kozak?,08:27,Krzysiekk, jest tu jakis kozak?,111
112,[08:28] <Glanden> hi,08:28,Glanden, hi,112
113,"[08:29] <alkisg> Haohmaru: if you want to start vnc for the existing user and not as a service for new sessions, then yes",08:29,alkisg," Haohmaru: if you want to start vnc for the existing user and not as a service for new sessions, then yes",113
114,[08:29] <Glanden> o,08:29,Glanden, o,114
115,[08:29] <Haohmaru> alkisg i'm not sure,08:29,Haohmaru, alkisg i'm not sure,115
116,"[08:29] <Krzysiekk> Hello, i have big problem. My poop is hard and it hurts. PLS HELP ME",08:29,Krzysiekk," Hello, i have big problem. My poop is hard and it hurts. PLS HELP ME",116
117,[08:29] <Artur_> What drupal on computer science? Please help quickly,08:29,Artur_, What drupal on computer science? Please help quickly,117
118,[08:30] <Glanden> Drupal 8 my friend,08:30,Glanden, Drupal 8 my friend,118
119,"[08:30] <Haohmaru> but virtualgl doesn't work if display :0 is not ""open"" or so",08:30,Haohmaru," but virtualgl doesn't work if display :0 is not ""open"" or so",119
120,[08:30] <Artur_> why not drupal 7?,08:30,Artur_, why not drupal 7?,120
121,[08:30] <Krzysiekk> bcs drupal 7 sucks,08:30,Krzysiekk, bcs drupal 7 sucks,121
122,[08:30] <Glanden> because Drupal 8 > Iframe,08:30,Glanden, Iframe,122
123,"[08:30] <nanodrone> alkisg, i tried what you suggested '00', and it worked lol",08:30,nanodrone," alkisg, i tried what you suggested '00', and it worked lol",123
