,raw,timestamp,user,message
0,=== n00b [n=n00b@59.92.155.36]  has joined #ubuntu,,,
1,"[10:34] <efox> instead me letting the OS do what it does, im helpin it along and tellin it what to do and having control over it",10:34,efox,"instead me letting the OS do what it does, im helpin it along and tellin it what to do and having control over it"
2,[10:35] <efox> plus this terminal is pretty dam cool too,10:35,efox,plus this terminal is pretty dam cool too
3,=== DBO [n=DBO@cpe-71-65-4-255.twmi.res.rr.com]  has joined #ubuntu,,,
4,"[10:35] <ic56> efox: ah, the power! Mwahahaha! :-)",10:35,ic56,"efox: ah, the power! Mwahahaha! :-)"
5,"[10:35] <pvd2006> thats ok, I dont want the extra garbage, ill figure out a way to get it to work, this is the old xubuntu beta 2 dapper flight 7 cd I believe.",10:35,pvd2006,"thats ok, I dont want the extra garbage, ill figure out a way to get it to work, this is the old xubuntu beta 2 dapper flight 7 cd I believe."
6,[10:35] <ic56> efox: do you know how to search for keywords inside manpages?,10:35,ic56,efox: do you know how to search for keywords inside manpages?
7,"[10:35] <Madpilot> efox, the command line is strangely addictive ;)",10:35,Madpilot,"efox, the command line is strangely addictive ;)"
8,[10:36] <pvd2006> so Ill download the new one.,10:36,pvd2006,so Ill download the new one.
9,=== ubuntu [n=ubuntu@201.132.32.54]  has joined #ubuntu,,,
10,=== Healot [n=kubuntu@60.49.68.93]  has joined #ubuntu,,,
11,[10:36] <ubuntu> metachat.net,10:36,ubuntu,metachat.net
12,"=== ubuntu [n=ubuntu@201.132.32.54]  has left #ubuntu [""Abandonando""]",,,
13,[10:36] <pvd2006> actually I think ill get the alternative cd,10:36,pvd2006,actually I think ill get the alternative cd
14,"[10:36] <Madpilot> pvd2006, grab the release version of Xubuntu, for sure - there were a lot of updates from Beta2",10:36,Madpilot,"pvd2006, grab the release version of Xubuntu, for sure - there were a lot of updates from Beta2"
15,[10:36] <algor> help me for wpa mode wap_supplicant,10:36,algor,help me for wpa mode wap_supplicant
16,[10:36] <^catalyst> The SP/DIF support in this chipset currently requires a CVS version,10:36,^catalyst,The SP/DIF support in this chipset currently requires a CVS version
17,[10:36] <^catalyst> of ALSA.,10:36,^catalyst,of ALSA.
18,=== zodman [n=zodman@201.114.121.21]  has joined #ubuntu,,,
19,=== perl_cont` [n=postmast@82-34-112-143.cable.ubr08.gill.blueyonder.co.uk]  has joined #ubuntu,,,
20,"[10:37] <efox> ic56: sadly now, i just press SPACE and skim through until i find what i want",10:37,efox,"ic56: sadly now, i just press SPACE and skim through until i find what i want"
21,[10:37] <efox> let me see if i can figure it out,10:37,efox,let me see if i can figure it out
22,[10:37] <efox> Madpilot: yes...yes it is,10:37,efox,Madpilot: yes...yes it is
23,=== gambi [n=albsen@port-195-158-172-3.dynamic.qsc.de]  has joined #ubuntu,,,
24,=== zodman [n=zodman@201.114.121.21]  has left #ubuntu [],,,
25,"[10:37] <Madpilot> efox, ""man man"" is the... man file for man files - quite useful",10:37,Madpilot,"efox, ""man man"" is the... man file for man files - quite useful"
26,=== protocol2 [n=protocol@68-35-178-69.gci.net]  has joined #ubuntu,,,
27,[10:37] <KenSentMe> !tell algor about wpa,10:37,KenSentMe,!tell algor about wpa
28,=== klm- [n=isometsa@a81-197-238-21.elisa-laajakaista.fi]  has joined #ubuntu,,,
29,[10:38] <algor> !tell,10:38,algor,!tell
30,[10:38] <ubotu> I know nothing about tell,10:38,ubotu,I know nothing about tell
31,=== cydrive [n=owner@ool-18ba06b7.dyn.optonline.net]  has joined #ubuntu,,,
32,"[10:38] <ic56> efox: what pager are you using?  ""more"" or ""less""?  Most likely the latter.  If so, pressing ""-V"" (2 characters) should report so.",10:38,ic56,"efox: what pager are you using?  ""more"" or ""less""?  Most likely the latter.  If so, pressing ""-V"" (2 characters) should report so."
33,[10:38] <KenSentMe> algor: check the message ubotu sent you,10:38,KenSentMe,algor: check the message ubotu sent you
34,[10:38] <cydrive> how do i find my lan ip in ubuntu?,10:38,cydrive,how do i find my lan ip in ubuntu?
35,[10:38] <algor> ty,10:38,algor,ty
36,"[10:38] <dli> cydrive, sudo ifconfig -a",10:38,dli,"cydrive, sudo ifconfig -a"
37,[10:39] <KenSentMe> cydrive: open the terminal and type ifconfig,10:39,KenSentMe,cydrive: open the terminal and type ifconfig
38,[10:39] <cydrive> thanks,10:39,cydrive,thanks
39,=== XyZzY [n=cwyles@62.49.91.251]  has joined #ubuntu,,,
40,=== sermarle [n=sergio@84-123-79-15.onocable.ono.com]  has joined #ubuntu,,,
41,=== twa1296 [n=twa1296@pub082136112129.dh-hfc.datazug.ch]  has joined #ubuntu,,,
42,=== cydrive [n=owner@ool-18ba06b7.dyn.optonline.net]  has left #ubuntu [],,,
43,[10:40] <efox> omg,10:40,efox,omg
44,[10:41] <efox> i just learned how to eject my cdrom from terminal,10:41,efox,i just learned how to eject my cdrom from terminal
45,[10:41] <efox> i LOVE this thing,10:41,efox,i LOVE this thing
46,=== HLuPaCeK [n=hlupacek@sarah2.orcz.cz]  has joined #ubuntu,,,
47,=== vlt [n=daniel@dslb-088-073-218-023.pools.arcor-ip.net]  has joined #ubuntu,,,
48,"[10:41] <algor> i read it but i have problem, i have ipw2200 wireless",10:41,algor,"i read it but i have problem, i have ipw2200 wireless"
49,"[10:41] <vlt> Hello. When I connect to a server via SSH with ""-R 1324:TARGET_IP:80"" it only listens to 127.0.0.1:1234. How can I make the remote machine listen to 0.0.0.0:1234?",10:41,vlt,"Hello. When I connect to a server via SSH with ""-R 1324:TARGET_IP:80"" it only listens to 127.0.0.1:1234. How can I make the remote machine listen to 0.0.0.0:1234?"
50,"[10:42] <vlt> Or maybe I can manage it without ssh and just use iptables. So how can I redirect connections from ""-i ppp0 -p tcp --dport 1234"" to TARGET_IP:80 (and its answers back to the client)?",10:42,vlt,"Or maybe I can manage it without ssh and just use iptables. So how can I redirect connections from ""-i ppp0 -p tcp --dport 1234"" to TARGET_IP:80 (and its answers back to the client)?"
51,[10:42] <efox> is the first user (durin the installation) created the root ?,10:42,efox,is the first user (durin the installation) created the root ?
52,"[10:42] <efox> or is ""su"" the way to get to the root",10:42,efox,"or is ""su"" the way to get to the root"
53,"[10:43] <dli> efox, no, root passwd is disabled in ubuntu by default",10:43,dli,"efox, no, root passwd is disabled in ubuntu by default"
54,"[10:43] <Madpilot> efox, just use sudo in front of your commands",10:43,Madpilot,"efox, just use sudo in front of your commands"
55,"[10:43] <efox> i am logged in as the first user created, is that a smart thing to do ?",10:43,efox,"i am logged in as the first user created, is that a smart thing to do ?"
56,"[10:43] <Madpilot> ubotu, tell efox about sudo",10:43,Madpilot,"ubotu, tell efox about sudo"
57,"[10:43] <ic56> efox: no. the first ordinary user created (uid 1000) is the one allowed to sudo to root, by virtue of belonging to the right groups",10:43,ic56,"efox: no. the first ordinary user created (uid 1000) is the one allowed to sudo to root, by virtue of belonging to the right groups"
58,"[10:43] <Madpilot> efox, sure",10:43,Madpilot,"efox, sure"
59,[10:44] <efox> no no..i kno bout sudo and su...im jus readin off a site (not that credible) about some linux stuff and it said that the first user created has all rights like root and shouldnt be used cuz u can damage your system,10:44,efox,no no..i kno bout sudo and su...im jus readin off a site (not that credible) about some linux stuff and it said that the first user created has all rights like root and shouldnt be used cuz u can damage your system
60,=== HLuPaCeK [n=hlupacek@sarah2.orcz.cz]  has left #ubuntu [],,,
61,=== HLuPaCeK [n=hlupacek@sarah2.orcz.cz]  has joined #ubuntu,,,
