,raw,timestamp,user,message
0,[23:09] <ActionParsnip> Proxypoke: use:   sudo add-apt-repository ppa:ubuntu-x-swat/x-updates,23:09,ActionParsnip,Proxypoke: use:   sudo add-apt-repository ppa:ubuntu-x-swat/x-updates
1,"[23:09] <pupy> yes it does, ah ok, let me find it",23:09,pupy,"yes it does, ah ok, let me find it"
2,[23:09] <bonhoffer> is there a simple way to see if it is fat32 or osx-file system,23:09,bonhoffer,is there a simple way to see if it is fat32 or osx-file system
3,[23:09] <ActionParsnip> Proxypoke: read the whole page,23:09,ActionParsnip,Proxypoke: read the whole page
4,[23:09] <bonhoffer> my macbook wasn't picking it up,23:09,bonhoffer,my macbook wasn't picking it up
5,[23:09] <bonhoffer> it is mounted,23:09,bonhoffer,it is mounted
6,[23:09] <ActionParsnip> pupy: ok then use network manager to connect to a network,23:09,ActionParsnip,pupy: ok then use network manager to connect to a network
7,[23:10] <Proxypoke> the first screenshots gave the impression of a gui guide,23:10,Proxypoke,the first screenshots gave the impression of a gui guide
8,"[23:10] <pupy> yes I got it, is that icon on the top bar, thanks",23:10,pupy,"yes I got it, is that icon on the top bar, thanks"
9,[23:10] <Proxypoke> my bad,23:10,Proxypoke,my bad
10,"[23:10] <ooxi> ActionParsnip, did compile the download, didn't work eigther :-(",23:10,ooxi,"ActionParsnip, did compile the download, didn't work eigther :-("
11,[23:11] <ActionParsnip> Proxypoke: cli is much quicker rather than having to mess with software centre,23:11,ActionParsnip,Proxypoke: cli is much quicker rather than having to mess with software centre
12,[23:11] <Proxypoke> yeah,23:11,Proxypoke,yeah
13,"[23:11] <ActionParsnip> ooxi: dang, you can always use ndiswrapper + windows driver",23:11,ActionParsnip,"ooxi: dang, you can always use ndiswrapper + windows driver"
14,[23:11] <ooxi> hmm,23:11,ooxi,hmm
15,"[23:11] <Proxypoke> besides that, it's kinda difficult to use USC or synaptic while stuck in CLI mode ;p",23:11,Proxypoke,"besides that, it's kinda difficult to use USC or synaptic while stuck in CLI mode ;p"
16,"[23:11] <Paddy_NI> Hi people, I am trying to turn my netbook into a wireless access point and I have absolutely no idea what I am doing... can anyone help ?",23:11,Paddy_NI,"Hi people, I am trying to turn my netbook into a wireless access point and I have absolutely no idea what I am doing... can anyone help ?"
17,[23:12] <ActionParsnip> !ics,23:12,ActionParsnip,!ics
18,[23:12] <ubottu> If you want to share the internet connection of your Ubuntu machine with other machines in the network see https://help.ubuntu.com/community/InternetConnectionSharing - You may also use !firestarter: http://www.fs-security.com/docs/connection-sharing.php,23:12,ubottu,If you want to share the internet connection of your Ubuntu machine with other machines in the network see https://help.ubuntu.com/community/InternetConnectionSharing - You may also use !firestarter: http://www.fs-security.com/docs/connection-sharing.php
19,[23:12] <kdub> nyan cat,23:12,kdub,nyan cat
20,[23:13] <ActionParsnip> Proxypoke: cli ftw :D,23:13,ActionParsnip,Proxypoke: cli ftw :D
21,[23:13] <Paddy_NI> ActionParsnip: That is ICS it is not turning my laptop into a wireless access point :),23:13,Paddy_NI,ActionParsnip: That is ICS it is not turning my laptop into a wireless access point :)
22,[23:13] <Paddy_NI> s/laptop/netbook,23:13,Paddy_NI,s/laptop/netbook
23,[23:14] <ActionParsnip> Paddy_NI: sure it is,23:14,ActionParsnip,Paddy_NI: sure it is
24,[23:14] <Paddy_NI> hmm,23:14,Paddy_NI,hmm
25,[23:14] <Paddy_NI> ActionParsnip: Umm.. aint there steps to see if my netbook wifi can actually broadcast an AP,23:14,Paddy_NI,ActionParsnip: Umm.. aint there steps to see if my netbook wifi can actually broadcast an AP
26,"[23:14] <ActionParsnip> Paddy_NI: ""Internet Connection Sharing (ICS) provides the ability for one computer to share its Internet connection with another computer. To do this, a computer with an Internet connection must be configured to function as an Internet gateway""",23:14,ActionParsnip,"Paddy_NI: ""Internet Connection Sharing (ICS) provides the ability for one computer to share its Internet connection with another computer. To do this, a computer with an Internet connection must be configured to function as an Internet gateway"""
27,[23:14] <Paddy_NI> Yes,23:14,Paddy_NI,Yes
28,[23:15] <Paddy_NI> but that is not precisely the same thing,23:15,Paddy_NI,but that is not precisely the same thing
29,[23:15] <ActionParsnip> Paddy_NI: I COPIED that from the first link...,23:15,ActionParsnip,Paddy_NI: I COPIED that from the first link...
30,[23:15] <Paddy_NI> read that page already mate,23:15,Paddy_NI,read that page already mate
31,[23:15] <Paddy_NI> one of the first things I did,23:15,Paddy_NI,one of the first things I did
32,[23:15] <ActionParsnip> Paddy_NI: it tells you how to setup the system essentially as a wireless router,23:15,ActionParsnip,Paddy_NI: it tells you how to setup the system essentially as a wireless router
