,raw,timestamp,user,message
0,[06:29] <Gorlist> Evening people - quick question though not directly Ubuntu related,06:29,Gorlist,Evening people - quick question though not directly Ubuntu related
1,"[06:29] <FunnyLookinHat> ShadowX, the biggest thing to understand is that you install EVERYTHING either via Add/Remove under the Applications menu or via Synaptic (System - Admin. - Synaptic)",06:29,FunnyLookinHat,"ShadowX, the biggest thing to understand is that you install EVERYTHING either via Add/Remove under the Applications menu or via Synaptic (System - Admin. - Synaptic)"
2,"[06:29] <ardchoille42> daddydoc, chown changes ownership, chmod changes permissions",06:29,ardchoille42,"daddydoc, chown changes ownership, chmod changes permissions"
3,[06:29] <Gorlist> is their any Linux version of Visual Basic?,06:29,Gorlist,is their any Linux version of Visual Basic?
4,[06:29] <gaspipe1> !paste,06:29,gaspipe1,!paste
5,[06:29] <ubotu> pastebin is a service to post large texts so you don't flood the channel. The Ubuntu pastebin is at http://paste.ubuntu-nl.org (be sure to give the URL of your paste - see also the #ubuntu channel topic),06:29,ubotu,pastebin is a service to post large texts so you don't flood the channel. The Ubuntu pastebin is at http://paste.ubuntu-nl.org (be sure to give the URL of your paste - see also the #ubuntu channel topic)
6,"[06:29] <AlexC_> Gorlist: lol, no.",06:29,AlexC_,"Gorlist: lol, no."
7,"[06:29] <adaptr> ardchoille42: well, I am 100% sure it was still -L in Dapper.. it seems they changed that :(",06:29,adaptr,"ardchoille42: well, I am 100% sure it was still -L in Dapper.. it seems they changed that :("
8,[06:29] <Judicata> Gorlist: *gasp*,06:29,Judicata,Gorlist: *gasp*
9,=== ctothej [n=offero@ool-44c05172.dyn.optonline.net]  has joined #ubuntu,,,
10,[06:29] <Kensey> back around edgy release were many long threads of woe from people who didn't use update-manafer and/or had systems screwed up by third-party package utils,06:29,Kensey,back around edgy release were many long threads of woe from people who didn't use update-manafer and/or had systems screwed up by third-party package utils
11,"[06:29] <Balsamic_Chicken> hey guys, anyone know a solution to the problem here? http://www.mail-archive.com/ubuntu-bugs@lists.ubuntu.com/msg139467.html",06:29,Balsamic_Chicken,"hey guys, anyone know a solution to the problem here? http://www.mail-archive.com/ubuntu-bugs@lists.ubuntu.com/msg139467.html"
12,"[06:29] <Herpes> everything worked almost perfect, but when i updated the system and kernel it stopped working",06:29,Herpes,"everything worked almost perfect, but when i updated the system and kernel it stopped working"
13,"[06:29] <adaptr> gaspipe1: note that, it's -l (small L) , not -L",06:29,adaptr,"gaspipe1: note that, it's -l (small L) , not -L"
14,"[06:29] <AlexC_> Gorlist: VB is made by Microsoft, do you think they'd make a Linux version?",06:29,AlexC_,"Gorlist: VB is made by Microsoft, do you think they'd make a Linux version?"
15,"[06:29] <FunnyLookinHat> ShadowX, Avoid compiling your own programs because they are more than likely already in the repositories",06:29,FunnyLookinHat,"ShadowX, Avoid compiling your own programs because they are more than likely already in the repositories"
16,"[06:29] <ardchoille42> adaptr, Yeah, they must have changed it, I'm on Dapper",06:29,ardchoille42,"adaptr, Yeah, they must have changed it, I'm on Dapper"
17,[06:29] <Gorlist> well i mean more because of the simply drag drop editor thing :),06:29,Gorlist,well i mean more because of the simply drag drop editor thing :)
18,[06:29] <gaspipe1> adaptr: http://paste.ubuntu-nl.org/2439/,06:29,gaspipe1,adaptr: http://paste.ubuntu-nl.org/2439/
19,=== speedracer [n=speedrac@cpe-71-64-99-91.neo.res.rr.com]  has joined #ubuntu,,,
20,[06:29] <o0splitpaw0o> Judicata: OpenGL renderer string: Mesa GLX Indirect,06:29,o0splitpaw0o,Judicata: OpenGL renderer string: Mesa GLX Indirect
21,[06:30] <Gorlist> not so much Visual basic as in its self :),06:30,Gorlist,not so much Visual basic as in its self :)
22,"[06:30] <FunnyLookinHat> ShadowX, and enjoy this:    https://help.ubuntu.com/",06:30,FunnyLookinHat,"ShadowX, and enjoy this:    https://help.ubuntu.com/"
23,"[06:30] <daddydoc> so, can I chown and chmod a folder?",06:30,daddydoc,"so, can I chown and chmod a folder?"
24,=== per-- [n=per@7.84-234-173.customer.lyse.net]  has left #ubuntu [],,,
25,=== magicaltrevsky [n=magical@80-45-41-53.static.dsl.as9105.com]  has joined #ubuntu,,,
26,[06:30] <phaidros> anybody knows an edgy kernel image for Xen AND Vserver ??,06:30,phaidros,anybody knows an edgy kernel image for Xen AND Vserver ??
27,"[06:30] <speedracer> daddydoc, yes",06:30,speedracer,"daddydoc, yes"
28,[06:30] <gaspipe1> adaptr:  that was the message i got,06:30,gaspipe1,adaptr:  that was the message i got
29,=== EightEleven [n=peter@ip565734d0.direct-adsl.nl]  has left #ubuntu [],,,
