,raw,timestamp,user,message
0,"[04:59] <ra> ok, so try apt-get install ssh",04:59,ra,"ok, so try apt-get install ssh"
1,=== robertj [~robertj@66-188-77-153.cpe.ga.charter.com]  has joined #ubuntu,,,
2,[05:00] <robertj> aha!,05:00,robertj,aha!
3,[05:00] <robertj> one last problem with my laptop,05:00,robertj,one last problem with my laptop
4,[05:00] <farruinn> ssh is already installed,05:00,farruinn,ssh is already installed
5,"[05:00] <bascule> ubuntu2u: friendly word, if you can't work out how to install it, stay awy from it for a bit, you have all the entertainment you need on that ubuntu machine",05:00,bascule,"ubuntu2u: friendly word, if you can't work out how to install it, stay awy from it for a bit, you have all the entertainment you need on that ubuntu machine"
6,"[05:00] <robertj> if I put my laptop to sleep, the only button which will wake it is the power button'",05:00,robertj,"if I put my laptop to sleep, the only button which will wake it is the power button'"
7,=== shad0w1e [~stjrox@ool-182ede79.dyn.optonline.net]  has joined #ubuntu,,,
8,[05:00] <shad0w1e> well I finally tried out fluxbox like everyone said i should....,05:00,shad0w1e,well I finally tried out fluxbox like everyone said i should....
9,[05:00] <robertj> and that causes the machine to shut down ;),05:00,robertj,and that causes the machine to shut down ;)
10,[05:00] <shad0w1e> and I think it should come built into every distro of linux,05:00,shad0w1e,and I think it should come built into every distro of linux
11,"[05:00] <bascule> learn how to use the shell, all telnet will do is get you another one, it *so* old that you'll get trouble all the time with it",05:00,bascule,"learn how to use the shell, all telnet will do is get you another one, it *so* old that you'll get trouble all the time with it"
12,"[05:00] <Pluk> robertj, you have fglrx installed?",05:00,Pluk,"robertj, you have fglrx installed?"
13,=== marcin_ant [~marcin@www.e-dev.tele2.pl]  has joined #ubuntu,,,
14,[05:01] <shad0w1e> nope,05:01,shad0w1e,nope
15,"[05:01] <shad0w1e> its installed, but no 3d",05:01,shad0w1e,"its installed, but no 3d"
16,[05:01] <GammaRay> fluxbox.. yawn,05:01,GammaRay,fluxbox.. yawn
17,"[05:01] <plagerism> thats strange, gedit uses the gnome-print stuff which works with cups, why doesnt abiword use this gui as well??",05:01,plagerism,"thats strange, gedit uses the gnome-print stuff which works with cups, why doesnt abiword use this gui as well??"
18,[05:01] <shad0w1e> well it sucks,05:01,shad0w1e,well it sucks
19,[05:01] <shad0w1e> but it should still come build into every distro,05:01,shad0w1e,but it should still come build into every distro
20,[05:01] <lavigj> farruinn: shoot... I don't think that even has it,05:01,lavigj,farruinn: shoot... I don't think that even has it
21,"[05:01] <ubuntu2u> bascule, i dunno i read some article about port surfing and it said to do this and it is legal... i dunno lol",05:01,ubuntu2u,"bascule, i dunno i read some article about port surfing and it said to do this and it is legal... i dunno lol"
22,[05:01] <robertj> Pluk: what's that?,05:01,robertj,Pluk: what's that?
23,[05:01] <Pluk> the ati 3d driver,05:01,Pluk,the ati 3d driver
24,[05:01] <shad0w1e> like solaris comes with openwin,05:01,shad0w1e,like solaris comes with openwin
25,[05:01] <GammaRay> shad0w1e: why is that?,05:01,GammaRay,shad0w1e: why is that?
26,[05:01] <mpq> will I have to restart to upgrade to hoary?,05:01,mpq,will I have to restart to upgrade to hoary?
27,[05:01] <shad0w1e> because its like 100KB window system,05:01,shad0w1e,because its like 100KB window system
28,[05:02] <shad0w1e> with the basic: a window system,05:02,shad0w1e,with the basic: a window system
29,[05:02] <GammaRay> shad0w1e: icewm would be a betetr choice,05:02,GammaRay,shad0w1e: icewm would be a betetr choice
30,"[05:02] <bascule> port sufring with telnet i old news, it just raises alarms and gets you in trouble",05:02,bascule,"port sufring with telnet i old news, it just raises alarms and gets you in trouble"
31,[05:02] <robertj> Pluk: this is an nvidia laptop,05:02,robertj,Pluk: this is an nvidia laptop
32,[05:02] <farruinn> lavigj: that sucks :/,05:02,farruinn,lavigj: that sucks :/
33,[05:02] <robertj> err adapater,05:02,robertj,err adapater
34,[05:02] <GammaRay> shad0w1e: it's lighter than flux,05:02,GammaRay,shad0w1e: it's lighter than flux
35,"[05:02] <|QuaD|> once hula includes ical, it is going to be awesome",05:02,|QuaD|,"once hula includes ical, it is going to be awesome"
36,[05:02] <shad0w1e> it's good to have when everything else is dead,05:02,shad0w1e,it's good to have when everything else is dead
37,"[05:02] <farruinn> shad0w1e: I concur, fluxbox rox",05:02,farruinn,"shad0w1e: I concur, fluxbox rox"
38,[05:02] <Pluk> maybe nvidia;s 3d is bugging acpi too,05:02,Pluk,maybe nvidia;s 3d is bugging acpi too
39,[05:02] <shad0w1e> fluxbox can't rock,05:02,shad0w1e,fluxbox can't rock
40,[05:02] <shad0w1e> its a window system,05:02,shad0w1e,its a window system
41,[05:02] <shad0w1e> thats it,05:02,shad0w1e,thats it
42,"[05:02] <bascule> although it is leagal, it is an unfriendly gesture, like walking about a night with a torch looking in windows",05:02,bascule,"although it is leagal, it is an unfriendly gesture, like walking about a night with a torch looking in windows"
43,[05:02] <lavigj> farruinn: yeah..... I think I need greater than 1.2.8 for ffmpeg,05:02,lavigj,farruinn: yeah..... I think I need greater than 1.2.8 for ffmpeg
44,[05:02] <marcin_ant> hi,05:02,marcin_ant,hi
45,"[05:02] <shad0w1e> It's good to have, but not to use",05:02,shad0w1e,"It's good to have, but not to use"
46,[05:02] <robertj> Pluk: it works,05:02,robertj,Pluk: it works
47,=== mre [~mre@user-10cm8i3.cable.mindspring.com]  has joined #ubuntu,,,
48,[05:03] <robertj> its just that pressing the power button signals it to shut down,05:03,robertj,its just that pressing the power button signals it to shut down
49,[05:03] <Pluk> cuz i had the same problem sleep and 3d didnt work at the same time,05:03,Pluk,cuz i had the same problem sleep and 3d didnt work at the same time
50,[05:03] <marcin_ant> does ubuntu use ~/.bash_profile ?,05:03,marcin_ant,does ubuntu use ~/.bash_profile ?
51,[05:03] <robertj> but my laptop wont wake the machine unless the power button is pressed,05:03,robertj,but my laptop wont wake the machine unless the power button is pressed
52,"[05:03] <farruinn> shad0w1e: whatever, I used to use it all the time",05:03,farruinn,"shad0w1e: whatever, I used to use it all the time"
53,[05:03] <Pluk> same here robertj,05:03,Pluk,same here robertj
54,[05:03] <GammaRay> and I actually kinda enjoy using icewm :-P,05:03,GammaRay,and I actually kinda enjoy using icewm :-P
55,[05:03] <stuNNed> jdub: i mean to burn mpg/ogg/flac to cd as cd tracks,05:03,stuNNed,jdub: i mean to burn mpg/ogg/flac to cd as cd tracks
56,"[05:03] <shad0w1e> I'm considdering changing distros to get my stupid fglrx working, unless someone's got some newer tips....",05:03,shad0w1e,"I'm considdering changing distros to get my stupid fglrx working, unless someone's got some newer tips...."
57,[05:03] <mre> Having a problem with CUPS.  Anyone knowledgable about security issues?,05:03,mre,Having a problem with CUPS.  Anyone knowledgable about security issues?
58,[05:03] <Pluk> only diff is that ia have an ati card,05:03,Pluk,only diff is that ia have an ati card
59,"[05:03] <LinuxJones> marcin_ant, yes",05:03,LinuxJones,"marcin_ant, yes"
60,[05:03] <marcin_ant> I switched from fedora but I would like to delete this file from ~/,05:03,marcin_ant,I switched from fedora but I would like to delete this file from ~/
61,"[05:03] <lavigj> farruinn: actually... what the heck. it is saying that it needs Depends: libsdl1.2debian (>1.2.7+1.2.8) but 1.2.7-7 is to be installed, but the only thing like that is cvs...",05:03,lavigj> farruinn: actually... what the heck. it is saying that it needs Depends: libsdl1.2debian (,"farruinn: actually... what the heck. it is saying that it needs Depends: libsdl1.2debian (>1.2.7+1.2.8) but 1.2.7-7 is to be installed, but the only thing like that is cvs..."
62,[05:03] <marcin_ant> LinuxJones:,05:03,marcin_ant,LinuxJones:
63,=== rlinfati [~rlinfati@115-75-246-201.adsl.terra.cl]  has joined #ubuntu,,,
64,"[05:03] <mre> CUPS, anyone?",05:03,mre,"CUPS, anyone?"
65,[05:03] <shad0w1e> can you stick a menu onto flux ??,05:03,shad0w1e,can you stick a menu onto flux ??
66,"[05:04] <Pluk> and now using the non 3d driver from x.org, now it works like a charm",05:04,Pluk,"and now using the non 3d driver from x.org, now it works like a charm"
67,=== dr_willis [~willis@12-202-192-44.client.insightBB.com]  has joined #Ubuntu,,,
68,"[05:04] <marcin_ant> LinuxJones: but I cannot see these variables in ""export""",05:04,marcin_ant,"LinuxJones: but I cannot see these variables in ""export"""
69,[05:04] <Pluk> dont play games at all anyway,05:04,Pluk,dont play games at all anyway
70,[05:04] <GammaRay> shad0w1e: it got one.. click on the background,05:04,GammaRay,shad0w1e: it got one.. click on the background
71,"[05:04] <farruinn> shad0w1e: in hoary, menu-xdg or something like that",05:04,farruinn,"shad0w1e: in hoary, menu-xdg or something like that"
72,=== icerogue [~Ice@astound-64-83-231-124.mn.astound.net]  has left #ubuntu [],,,
73,[05:04] <marcin_ant> LinuxJones: so I'm not sure if it is safe to remove this file,05:04,marcin_ant,LinuxJones: so I'm not sure if it is safe to remove this file
