,raw,timestamp,user,message
0,[01:41] <gn0m3> thanks,01:41,gn0m3,thanks
1,"[01:41] <daddius> bimberi, i can see it now... thanks.  The thing is how would i be able to move it up and down if need be..  this is strange cause when i did come cpu intensive things, they seemed fine",01:41,daddius,"bimberi, i can see it now... thanks.  The thing is how would i be able to move it up and down if need be..  this is strange cause when i did come cpu intensive things, they seemed fine"
2,"=== manicka [n=manicka@ubuntu/member/manicka]  has left #ubuntu [""Leaving""]",,,
3,"[01:41] <kingspawn> Datatec: Aha, good. So, if you type ""ifconfig"" what is your ip listed as?",01:41,kingspawn,"Datatec: Aha, good. So, if you type ""ifconfig"" what is your ip listed as?"
4,[01:41] <Datatec> kingspawn: 24.153.23.66 and .67,01:41,Datatec,kingspawn: 24.153.23.66 and .67
5,"[01:41] <_jim_> gnomefreak, ... could not retrive blabla",01:41,_jim_,"gnomefreak, ... could not retrive blabla"
6,=== francolq_ [n=francolq@200-127-10-149.cab.prima.net.ar]  has joined #ubuntu,,,
7,[01:42] <gnomefreak> _jim_: paste it all to pastebin please,01:42,gnomefreak,_jim_: paste it all to pastebin please
8,"[01:42] <_jim_> gnomefreak, resolve*",01:42,_jim_,"gnomefreak, resolve*"
9,[01:42] <_jim_> ok,01:42,_jim_,ok
10,[01:42] <gnomefreak> ty,01:42,gnomefreak,ty
11,"[01:42] <bimberi> daddius: it should happen automatically - i trust the kernel devs :) - but idk if there is a utility to keep it at max, there might be",01:42,bimberi,"daddius: it should happen automatically - i trust the kernel devs :) - but idk if there is a utility to keep it at max, there might be"
12,[01:42] <Cedric77> i know about restricted format,01:42,Cedric77,i know about restricted format
13,[01:42] <bimberi> Talldave2002: how did you install it?,01:42,bimberi,Talldave2002: how did you install it?
14,[01:42] <Cedric77> seems like broken package or something i dont know,01:42,Cedric77,seems like broken package or something i dont know
15,"[01:42] <jobezone> gnomefreak: maybe he should use 'apt-setup' to get a fresh sources.list file. But I'm not sure if ubuntu likes it, or if it's a debian-specific tool.",01:42,jobezone,"gnomefreak: maybe he should use 'apt-setup' to get a fresh sources.list file. But I'm not sure if ubuntu likes it, or if it's a debian-specific tool."
16,[01:42] <Cedric77> http://paste.ubuntu-nl.org/12956 i paste what i did there,01:42,Cedric77,http://paste.ubuntu-nl.org/12956 i paste what i did there
17,[01:43] <der0b> lol...  ok.. i installed the last 2 linux gazette publications with apt..  how the hell do I read them???,01:43,der0b,lol...  ok.. i installed the last 2 linux gazette publications with apt..  how the hell do I read them???
18,[01:43] <gnomefreak> jobezone: ive never used it on ubuntu but let me find out ;),01:43,gnomefreak,jobezone: ive never used it on ubuntu but let me find out ;)
19,"[01:43] <daddius> bimberi, does yours increase on cpu intensive things?  i mean everything here is running great and i am loading it down with all sorts of stuff",01:43,daddius,"bimberi, does yours increase on cpu intensive things?  i mean everything here is running great and i am loading it down with all sorts of stuff"
20,"[01:43] <_jim_> gnomefreak, jobezone http://paste.ubuntu-nl.org/12957",01:43,_jim_,"gnomefreak, jobezone http://paste.ubuntu-nl.org/12957"
21,[01:43] <Datatec> kingspawn: no listing for inet addr :(,01:43,Datatec,kingspawn: no listing for inet addr :(
22,"[01:43] <scorchsaber> der0b- they are downloaded to a dir, can't remember what. Let me check",01:43,scorchsaber,"der0b- they are downloaded to a dir, can't remember what. Let me check"
23,=== ___gn0m3___ [n=gn0m3@adsl-69-231-62-215.dsl.irvnca.pacbell.net]  has joined #ubuntu,,,
24,[01:43] <der0b> thanks scorchsaber,01:43,der0b,thanks scorchsaber
25,[01:43] <___gn0m3___> can someone give me the gaim channel again,01:43,___gn0m3___,can someone give me the gaim channel again
26,=== kale77in [n=nigel@47-131-222-203.rev.techex.net.au]  has joined #ubuntu,,,
27,"[01:43] <jobezone> der0b: you can allways see what files where installed by a package in synaptic. Choose the package, and in the pane bellow, there is a way to see 'installed files'.",01:43,jobezone,"der0b: you can allways see what files where installed by a package in synaptic. Choose the package, and in the pane bellow, there is a way to see 'installed files'."
28,[01:43] <jmg> der0b: you can check where they are by dpkg -L packagename,01:43,jmg,der0b: you can check where they are by dpkg -L packagename
29,[01:43] <bimberi> daddius: yes - the panel applet usually changes on mine,01:43,bimberi,daddius: yes - the panel applet usually changes on mine
30,[01:44] <kingspawn> Datatec: okay. have you tried setting your ip static in system->admin->networking?,01:44,kingspawn> Datatec: okay. have you tried setting your ip static in system->admin-,Datatec: okay. have you tried setting your ip static in system->admin->networking?
31,[01:44] <gleesond> where is the script that overwrights my /etc/resolv.conf,01:44,gleesond,where is the script that overwrights my /etc/resolv.conf
32,[01:44] <jobezone> der0b: but I think it's somewhere in /usr/share/doc/,01:44,jobezone,der0b: but I think it's somewhere in /usr/share/doc/
33,[01:44] <gnomefreak> _jim_: that pc is connected to internet?,01:44,gnomefreak,_jim_: that pc is connected to internet?
34,[01:44] <gleesond> I need to make it stop,01:44,gleesond,I need to make it stop
35,=== Chris_Tucker [n=ChrisTuc@stjhnf01-23-142163031227.nf.sympatico.ca]  has joined #ubuntu,,,
36,"[01:44] <_jim_> gnomefreak, yes",01:44,_jim_,"gnomefreak, yes"
37,"[01:44] <osotogari> anyone know how to ""eject"" my ipod out of rythmebox?",01:44,osotogari,"anyone know how to ""eject"" my ipod out of rythmebox?"
38,[01:44] <___gn0m3___> _jason: can i have the link for the channel agiain,01:44,___gn0m3___,_jason: can i have the link for the channel agiain
39,[01:44] <gnomefreak> thats not pretty,01:44,gnomefreak,thats not pretty
40,[01:44] <_jason> ___gn0m3___: #gaim,01:44,_jason,___gn0m3___: #gaim
41,[01:44] <scorchsaber> der0b: /usr/share/doc/lg/,01:44,scorchsaber,der0b: /usr/share/doc/lg/
42,"[01:44] <daddius> bimbery, again thanks again i just saw it jump to 1.70mhz",01:44,daddius,"bimbery, again thanks again i just saw it jump to 1.70mhz"
43,[01:44] <Datatec> yes :( didn't seem to work,01:44,Datatec,yes :( didn't seem to work
44,[01:44] <scorchsaber> Thats where it should be,01:44,scorchsaber,Thats where it should be
45,[01:44] <daddius> opps ghz,01:44,daddius,opps ghz
46,[01:44] <der0b> thanks for those tips..  HUGE help..  I've been wondering how to locate that info,01:44,der0b,thanks for those tips..  HUGE help..  I've been wondering how to locate that info
47,[01:44] <Datatec> kingspawn: yes :( didn't seem to work,01:44,Datatec,kingspawn: yes :( didn't seem to work
48,[01:44] <___gn0m3___> thanks,01:44,___gn0m3___,thanks
49,[01:44] <Talldave2002> bimberi installed a deb,01:44,Talldave2002,bimberi installed a deb
50,[01:44] <gnomefreak> _jim_: run sudo apt-setup,01:44,gnomefreak,_jim_: run sudo apt-setup
51,[01:44] <Cedric77> god thats sucks,01:44,Cedric77,god thats sucks
52,"[01:44] <ironman> Hmm, shouldn't kubuntu be able to read NTFS from the beginning?",01:44,ironman,"Hmm, shouldn't kubuntu be able to read NTFS from the beginning?"
53,[01:44] <bimberi> daddius: i was going to say :P,01:44,bimberi,daddius: i was going to say :P
54,=== bkeating [n=bkeating@64.81.54.23]  has left #ubuntu [],,,
55,"[01:45] <kingspawn> Datatec: okay. do ""dmesg | grep eth0"" and tell me about it",01:45,kingspawn,"Datatec: okay. do ""dmesg | grep eth0"" and tell me about it"
56,"[01:45] <sphex> ok, generic question: I got a small disk (2GB). what FS would be recommend?",01:45,sphex,"ok, generic question: I got a small disk (2GB). what FS would be recommend?"
57,"[01:45] <daddius> bimberi, excuse the type of name... again i am on laptop system..",01:45,daddius,"bimberi, excuse the type of name... again i am on laptop system.."
58,[01:45] <daddius> typo,01:45,daddius,typo
59,"[01:45] <_jim_> gnomefreak, i should put the cd ?",01:45,_jim_,"gnomefreak, i should put the cd ?"
60,=== BockBilbo [n=BockBilb@eu85-84-43-70.clientes.euskaltel.es]  has joined #ubuntu,,,
61,"[01:45] <sskroeder> polpak, i was just thinking -- i'm in doubt whether i can properly chroot the apache install ... the apache installation should also be able to get files from /home/{user}/www_public - so that http://our-server/~{user} works ... will that be possible in a chrooted env ?",01:45,sskroeder,"polpak, i was just thinking -- i'm in doubt whether i can properly chroot the apache install ... the apache installation should also be able to get files from /home/{user}/www_public - so that http://our-server/~{user} works ... will that be possible in a chrooted env ?"
62,[01:45] <gnomefreak> _jim_: no,01:45,gnomefreak,_jim_: no
