,raw,timestamp,user,message
0,[00:31] <pedlar> doesn't show it,00:31,pedlar,doesn't show it
1,[00:31] <signius> listen to crimson you should,00:31,signius,listen to crimson you should
2,"[00:31] <psychonate> Mem:    516396k total,   496004k used,    20392k free",00:31,psychonate,"Mem:    516396k total,   496004k used,    20392k free"
3,[00:31] <signius> hmmm,00:31,signius,hmmm
4,"[00:31] <psychonate> Swap:  1510068k total,   235876k used,  1274192k free",00:31,psychonate,"Swap:  1510068k total,   235876k used,  1274192k free"
5,[00:31] <toxicfume> crimsun: wherecan i get that from?,00:31,toxicfume,crimsun: wherecan i get that from?
6,[00:31] <thoreauputic> Chislon: may I /msg you briefly?,00:31,thoreauputic,Chislon: may I /msg you briefly?
7,[00:31] <crimsun> toxicfume: apt-get install build-essential linux-headers-$(uname -r) module-assistant,00:31,crimsun,toxicfume: apt-get install build-essential linux-headers-$(uname -r) module-assistant
8,=== limer [~limer@69-174-31-248.chvlva.adelphia.net]  has joined #ubuntu,,,
9,"[00:32] <kent> pedlar, there is no package with the name gstreamer0.8-lame.  I cant find it either.",00:32,kent,"pedlar, there is no package with the name gstreamer0.8-lame.  I cant find it either."
10,[00:32] <delire> pedlar: if there is a pacakge available you can simply install it.,00:32,delire,pedlar: if there is a pacakge available you can simply install it.
11,"[00:32] <kent> pedlar, and im using i386",00:32,kent,"pedlar, and im using i386"
12,[00:32] <delire> kent pedlar ouch. ok. perhaps you can try to compile it..,00:32,delire,kent pedlar ouch. ok. perhaps you can try to compile it..
13,[00:32] <limer> how can I watch my dvd at /dev/hdc (aka) /media/cdrom0  ?,00:32,limer,how can I watch my dvd at /dev/hdc (aka) /media/cdrom0  ?
14,"[00:32] <pedlar> delire, where would i get the source from?",00:32,pedlar,"delire, where would i get the source from?"
15,[00:33] <delire> kent in debian testing there is a gstreamer0.8-lame,00:33,delire,kent in debian testing there is a gstreamer0.8-lame
16,[00:33] <nalioth_wrkn> kent: do you have universe and multiverse in your sources.list?,00:33,nalioth_wrkn,kent: do you have universe and multiverse in your sources.list?
17,[00:33] <pusling> limer: dvd do not get mountet. Pint your mediaplayer to /dev/hdc,00:33,pusling,limer: dvd do not get mountet. Pint your mediaplayer to /dev/hdc
18,[00:33] <ompaul> grep -a is to disregard the case  of a letter?,00:33,ompaul,grep -a is to disregard the case  of a letter?
19,=== nalioth_wrkn is now known as nalioth,,,
20,"[00:33] <kent> pedlar, what made you think that there should exist such a package by the way? maybe its called something else?",00:33,kent,"pedlar, what made you think that there should exist such a package by the way? maybe its called something else?"
21,[00:33] <delire> pedlar if you type 'apt-cache search lame' do you get any output?,00:33,delire,pedlar if you type 'apt-cache search lame' do you get any output?
22,[00:33] <Madeye> guys how to run/install .jar file?,00:33,Madeye,guys how to run/install .jar file?
