,raw,timestamp,user,message,file_ind
0,[07:36] <llutz_> basil60: netstat -tulpen    shows those port as listening?,07:36,llutz_, basil60: netstat -tulpen    shows those port as listening?,0
1,[07:37] <llutz_> basil60: sudo iptables -L            has no block rules on them?,07:37,llutz_, basil60: sudo iptables -L            has no block rules on them?,1
2,[07:37] <llutz_> basil60: portforwarding in your router is correct and directs to the right ip?,07:37,llutz_, basil60: portforwarding in your router is correct and directs to the right ip?,2
3,[07:39] <basil60> the IP address of the server internally seems to be correct,07:39,basil60, the IP address of the server internally seems to be correct,3
4,"[07:40] <llutz_> basil60: ""seems to be"" is no answer. it is correct or it is not",07:40,llutz_," basil60: ""seems to be"" is no answer. it is correct or it is not",4
5,[07:40] <basil60> I believe its correct,07:40,basil60, I believe its correct,5
6,[07:40] <CrystalVoid> basil60: maybe the isp is blocking it ?  (my isp blocks 25),07:40,CrystalVoid, basil60: maybe the isp is blocking it ?  (my isp blocks 25),6
7,"[07:40] <llutz_> well, some people believe in flying spaghettimonster...",07:40,llutz_," well, some people believe in flying spaghettimonster...",7
8,[07:41] <Cerrdor> basil60: whats going on?,07:41,Cerrdor, basil60: whats going on?,8
9,[07:41] <basil60> I was able to access these ports ..at least 2 weeks ago.,07:41,basil60, I was able to access these ports ..at least 2 weeks ago.,9
10,[07:41] <CrystalVoid> a resent change maybe ?,07:41,CrystalVoid, a resent change maybe ?,10
11,"[07:42] <basil60> the only ""change"" is an attempted Opensim installation...which fell over",07:42,basil60," the only ""change"" is an attempted Opensim installation...which fell over",11
12,[07:44] <ki4ro> Any Success with the Cube in Compiz in 12.04?,07:44,ki4ro, Any Success with the Cube in Compiz in 12.04?,12
13,"[07:44] <basil60> Cerrdor -I have an ubuntu 11.04 server, which has been running with ports 7000, 7777, 8000, 8888 open...among a few others. It seems those ports no longer are available to the outside world. I've checked the IP of the server, checker my router for port forwarding, and checked my server firewall rules. Currenlty, only port 80 is working. The IP is 124.254.81.40......and I'm a linux noob.",07:44,basil60," Cerrdor -I have an ubuntu 11.04 server, which has been running with ports 7000, 7777, 8000, 8888 open...among a few others. It seems those ports no longer are available to the outside world. I've checked the IP of the server, checker my router for port forwarding, and checked my server firewall rules. Currenlty, only port 80 is working. The IP is 124.254.81.40......and I'm a linux noob.",13
14,[07:45] <Cerrdor> Ok gimme a few,07:45,Cerrdor, Ok gimme a few,14
15,"[07:45] <tripppy> hi, any clues why i can rename a folder but not delete it?",07:45,tripppy," hi, any clues why i can rename a folder but not delete it?",15
16,[07:45] <Cerrdor> trippy user permissions?,07:45,Cerrdor, trippy user permissions?,16
17,[07:45] <Cerrdor> try ls -l,07:45,Cerrdor, try ls -l,17
18,[07:45] <Cerrdor> see who the owner is,07:45,Cerrdor, see who the owner is,18
19,[07:46] <tripppy> im the owner. but ive noticed its all the folders on the one particular drive that are RO,07:46,tripppy, im the owner. but ive noticed its all the folders on the one particular drive that are RO,19
20,[07:47] <auronandace> ki4ro: the cube won't work in unity,07:47,auronandace, ki4ro: the cube won't work in unity,20
21,[07:47] <tripppy> ok ive run mount and i get this in return /dev/sdg2 on /media/TV type ext4 (rw),07:47,tripppy, ok ive run mount and i get this in return /dev/sdg2 on /media/TV type ext4 (rw),21
22,[07:47] <Cerrdor> wierd,07:47,Cerrdor, wierd,22
23,[07:48] <ki4ro> auronandace: Okay...how about in Gnome or ???,07:48,ki4ro, auronandace: Okay...how about in Gnome or ???,23
24,[07:48] <tripppy> thats the mounted hdd,07:48,tripppy, thats the mounted hdd,24
25,[07:48] <Cerrdor> basil60: check your PMs,07:48,Cerrdor, basil60: check your PMs,25
26,"[07:48] <auronandace> ki4ro: gnome3 no, xfce yes",07:48,auronandace," ki4ro: gnome3 no, xfce yes",26
27,[07:49] <basil60> PMs - permissions? how?,07:49,basil60, PMs - permissions? how?,27
28,[07:49] <zamba> how do i write a whole partition to an image file by using dd?,07:49,zamba, how do i write a whole partition to an image file by using dd?,28
29,"[07:50] <ki4ro> auronandace: Well, thanks.  More gray hairs for nothing! LOL",07:50,ki4ro," auronandace: Well, thanks.  More gray hairs for nothing! LOL",29
